global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
898.9240355581346	0.3301239649425724	0.1089818322294048	808064.4217041224	921.020117538521	5.75248758764144	33.09111344596883	848278.0569106712	858.2615931277603	-0.7224707524170526	0.5219639880980621	736612.9622382012	847.2592947173537	677.9672888782046	1.322584	19.045225	0.0426152118566197	0.0234213321590856	0.1168261496	-0.0776123765	0.0814864957	0.0852315255	0.0241778227	-0.0417153245	-0.0786717213	0.0635204135	-0.0537488702	0.1311065178	-0.0583497971	0.1360305794	0.0994017417	-0.1258070806	0.1302276934	0.0290825031	0.0069761664	0.0488522465	0.1468415427	0.056800937	-0.0095972909	0.1080995995	-0.0744280616	0.0612626963	0.0366188902	-0.0053822152	0.1874240285	-0.0245564533	-0.1180341236	0.0841227858	0.0360438635	-0.0922147692	0.0431410422	0.1306417064	-0.0685226743	-0.1135577989	0.0141555739	-0.1679091806	-0.0069122085	0.0956079151	0.0222674904	-0.1055496102	-0.1131951419	-0.1108195703	0.0094450621	-0.0230337741	-0.1405550446	0.0779695936	0.0371300156	0.068250766	0.1003837591	-0.1834244853	0.0239732031	0.0378200587	-0.0714948656	0.018652522	0.000776133	0.1040628755	0.0283963718	0.0647465815	0.0825799847	-0.1459394507	-0.0045610604	0.1186037023	0.061588919	0.1300820535	-0.0327162963	0.0012742978	-0.0960145416	0.0617070284	-0.0634580227	0.0249722727	-0.0691141574	-0.1076919539	0.012200108	-0.0341027686	0.1017643828	-0.0615382546	-0.1381096809	0.0119399043	-0.0299611349	0.0832256437	0.0038756091	-0.0577719215	0.0360991549	-0.06260258	0.0005171078	-0.1468723178	0.0623444217	-0.0957940234	0.1533120397	0.1190494768	0.0851211787	-0.016850859	-0.1073422654	0.0486895613943403	-0.0025798842173684	6.655802575027056e-06	0.0023706733887732	0.0833293598596753	-0.0022917743439024	0.0069437822146232	5.25222964336929e-06	0.2178735035935943	-0.0222379077491438	0.0004945245410594	0.0474688635681479	-0.004106872298461	-0.0003050030089739	1.6866400075866337e-05	9.302683548313297e-08	-0.0010500667406521	4.959156697900008e-06	2.4593235154326508e-11	1.1026401598237249e-06	0.0002738449434057	-1.5074525230000674e-07	7.499105302887103e-08	2.2724131090992683e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.6963178879502	-1.227717670184461	1.507290677683161	805858.6791495837	920.4702978134156	-0.549819725105408	0.3023017301149864	847265.5691567181	857.6243000528875	-0.6372930748727867	0.4061424632808114	735519.4400412053	846.7839649936609	675.462485269669	1.099786	15.836931	0.0500077603943543	0.023641247290427	0.1091160825	0.0173178934	0.0987217493	-0.0715932567	0.1323633406	-0.0168305039	-0.1049357618	0.0993229291	0.1263802561	0.0080331214	-0.033055619	0.1110328967	0.0167627355	-0.0498093687	0.0889933117	0.1225287052	-0.0099688948	0.0668815008	-0.0727070558	0.010229475	-0.0328848508	0.1055899134	-0.0773021309	0.069220875	-0.0891183621	-0.056502003	-0.1722574267	0.0674858218	0.1085670955	0.0524325742	0.0086701732	-0.1249897375	0.0677385639	-0.0282414241	0.0645006943	0.0931285358	0.1339557618	-0.1315656009	0.0889066513	-0.0197169347	0.0422928178	0.0652928983	-0.163892715	-0.1175969419	-0.1028942535	0.1001060425	0.0014273216	0.0044767679	-0.0089006019	-0.0395984118	0.0193361368	-0.1760228231	-0.0376513014	-0.0577345391	0.0602749532	-0.0851477436	0.0890773213	-0.1506383941	-0.1105022415	-0.0697144693	-0.0009243725	-0.0481766855	-0.0128698717	0.0145403454	-0.0325053138	0.0474380821	0.1436493714	-0.0233196848	-0.1303137706	0.0585627559	0.0206125405	0.0524425266	0.0399488848	0.001422439	0.1069926854	-0.0722180521	0.1015065267	0.0166772844	-0.081867307	0.1018198795	0.0192284079	0.0428054988	-0.0069680096	-0.1621307433	0.0651651539	-0.0655261971	-0.0352611891	-0.0060690558	0.0329232566	0.0729419603	0.0482999921	0.0634127638	0.0825512202	-0.0235265052	-0.1126387502	0.0423926693814564	-0.0062968920128839	3.965084902192106e-05	0.0017971384172854	0.0685580721950316	-0.0147712876646436	0.0047002092630991	0.0002181909392716	0.2224572799750461	0.0045837763814517	2.1011005915155345e-05	0.049487241413896	-0.0038759018897215	0.0002309704087394	1.5022615458746697e-05	5.3347329713291583e-08	-0.0007950364072872	0.0002550303333649	6.504047093621207e-08	6.320828889121386e-07	0.0002749602880088	1.1153446031000078e-06	7.560315998188226e-08	1.243993583664314e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.8201975601938	-1.8761203277563252	3.5198274842205017	802493.8263567847	918.1129079956606	-2.3573898177550063	5.557286752854982	842931.3118282484	856.6328500489441	-0.9914500039434416	0.9829731103194502	733819.8397829767	845.2090328283477	664.5537150380467	1.092348	15.729823	0.0623003817934077	0.0312993457277978	-0.0013339113	0.1166866611	-0.0026903824	-0.0703930299	0.0824685268	-0.0843899316	-0.00060542	0.1002575214	0.095866186	-0.2062505635	-0.0274749932	0.05247482	0.0725219953	-0.0122279289	-0.0017668368	0.1298483673	-0.013383994	-0.0373587198	-0.0794007279	-0.0364333251	0.0809284911	0.0664099153	-0.0189421701	-0.0601404135	-0.0972942197	-0.0579243303	-0.0255888534	0.1174214902	0.0467692215	0.0138812289	0.0701645733	0.1073943085	0.0373165366	0.0850479222	0.0273993827	0.1600208651	0.0545307326	-0.005923709	-0.0268854739	0.0097776022	0.0613019862	-0.0648454531	0.0537553326	-0.0355490197	-0.1130281677	-0.0179037442	0.1363381048	-0.0400728065	-0.0322104603	0.0059675943	0.0404680292	0.004099346	-0.0737342625	-0.0325747212	0.0193347823	-0.1323545762	-0.0164977738	-0.0880992877	-0.068468414	0.005607755	0.0223128852	-0.0029257611	0.0513420417	0.0080133917	-0.0503692764	0.2465468504	0.0342448666	-0.0303851119	-0.1023061556	0.0668028953	0.0310430697	-0.0357805042	0.1606087183	0.0158050765	0.0445388043	-0.0593002026	0.0027984125	0.0318622296	-0.0605660087	0.081678205	-0.0546984317	-0.0156517589	0.0009424053	-0.0031933103	-0.0054317142	-0.0029891689	0.0974082326	-0.0324010908	0.0207341826	-0.0249073001	-0.0407735139	0.1153643537	0.0799246852	-0.0301376669	-0.1172407796	0.0587131772653464	0.01632050788389	0.0002663589775881	0.0034472371845919	0.0475514627894568	-0.0210066094055748	0.002261141613417	0.0004412776387183	0.2263247158895041	0.0038674359144579	1.4957060552439462e-05	0.0512228770224647	-0.0040013627165932	-0.0001254608268717	1.6010903589742117e-05	1.5740419079330682e-08	-0.0010900522672996	-0.0002950158600124	8.703435765885598e-08	1.1882139454449985e-06	0.0002733204031032	-1.6398849056000243e-06	7.470404275249573e-08	2.6892225036148014e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.655599296231	-0.16459826396283	0.0270925884995774	802198.9525506907	913.8573596678584	-4.255548327802217	18.10969157026024	835135.2738191095	856.4712243159423	-0.1616257330017561	0.0261228775683549	733542.9580812491	845.5542250248424	660.0919119966139	1.105765	15.923033	0.025003417743093	0.0152354869601021	-0.0232203143	0.1014107316	0.0160756191	0.1303260019	-0.0608919027	-0.0709989915	-0.0102438599	-0.0564719344	-0.0475660246	-0.1174793462	0.0469295035	0.1145424451	0.0986918751	-0.0994242135	-0.0241838399	0.0972940741	0.02123291	-0.1607484572	0.0527873478	0.0697972199	-0.0090033365	0.1111602331	0.0836896478	-0.1243935696	0.0065599035	0.0071038216	0.0918232304	0.058659074	0.0810056766	-0.0725793478	-0.0372152758	-0.0029492676	0.0134928749	0.0684610977	0.0078413469	-0.0088383579	-0.1593002286	0.1576181821	-0.1526759024	0.1179780207	-0.0378800752	-0.040716583	0.101716457	-0.0102399894	-0.0582742543	-0.1558356176	0.0505525569	0.0163447498	0.0832235013	-0.0214744314	0.1093386061	0.1487131379	-0.0725287077	-0.0093102264	-0.0172724305	0.0154432258	-0.0654827243	-0.1157900352	0.0412029552	-0.0289814092	0.0379959385	-0.0210398368	-0.0527118962	0.0643920923	-0.0185900667	0.0352925967	0.006579872	-0.087136413	-0.1007603496	0.0304720538	-0.082284908	-0.1271276248	0.0401538752	-0.0612875001	-0.1437178098	-0.0208394225	-0.047403122	0.0008458251	-0.0609006423	0.0807563661	5.03223e-05	0.0039268232	-0.0073227782	-0.0367204425	-0.0037788069	-0.07703881	0.0204443569	0.0528742174	0.0372921821	-0.0901167018	-0.1343771322	0.0107771534	0.0772433738	-0.0366662233	-0.1211199807	0.0592097708638732	0.0004965935985267	2.466052020977908e-07	0.0035057969657523	0.0345457163370923	-0.0130057464523644	0.0011934065172428	0.0001691494407831	0.2263855458964059	6.083000690179641e-05	3.700289739672599e-09	0.0512504153908136	-0.0041338324682252	-0.000132469751632	1.7088570875352852e-05	1.754823509744382e-08	-0.0010602063345737	2.9845932725899903e-05	8.907797002789427e-10	1.1240374718702004e-06	0.0003398096724513	6.648926934810001e-05	1.154706134914598e-07	4.420822938444192e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.1294291806576	1.47382988442655	2.172174528228778	804841.2127020125	911.2385383284236	-2.6188213394348168	6.858225207879168	830355.673734922	857.204664651685	0.7334403357426709	0.5379347260943218	734799.8371006077	844.9512710571289	668.1536046579344	1.070226	15.411272	0.0767979536863657	0.0553954615369861	0.0211527189	-0.0670667543	0.0972933448	0.0992609778	0.0253723167	-0.0248935988	-0.057815641	-0.0630416815	-0.0137321488	0.0947371662	0.0323661373	0.1380704502	0.208440685	0.002003253	-0.0020352848	0.0895398054	-0.0063915601	0.0242279551	0.0657988744	0.1398668516	-0.1160333762	0.0697807245	-0.1305200922	0.0355851875	-0.0126355443	0.0144003497	0.1228084532	0.1129393719	0.0226839221	0.1142563757	0.0626746423	0.0088448043	0.0985502355	0.0194453949	-0.0629408516	0.0236047764	-0.0822259373	0.1411701178	0.074534208	0.0146136582	-0.123757468	-0.0086055153	-0.1255243974	-0.0093696547	-0.0858203512	-0.0570622069	-0.1116556272	0.0763012321	0.1428092328	-0.0342790557	0.0290541458	-0.1233093403	-0.0114739962	-0.0056097983	-0.077235592	0.0485613901	-0.0843636792	0.0033336991	-0.0148351936	0.0277555434	0.0681711282	0.0051513307	0.1678138675	0.131571114	-0.0284947271	0.0608599708	-0.0022198604	-0.0382623777	-0.0895687236	0.0400538237	-0.1071568528	-0.0273147623	-0.0786447031	-0.1363465246	0.0092760093	-0.0271722604	0.0471409082	-0.0389139821	-0.0895844904	0.0221984228	-0.1131688762	0.0776643016	0.0435155854	0.0512075919	-0.0026783331	0.0439995466	0.02961666	-0.0738133028	0.0581600962	-0.0611010841	0.085117263	0.079958732	0.0745091236	-0.0430942802	-0.1242524367	0.0586909433626203	-0.0005188275012528	2.6918197605632774e-07	0.0034446268327943	0.0870796738249737	0.0525339574878813	0.0075828695934638	0.0027598166893385	0.2265046910045924	0.0001191451081865	1.4195556804773381e-08	0.0513043750470858	-0.0042778363924598	-0.0001440039242345	1.829988420065348e-05	2.073713019496431e-08	-0.0013210882543355	-0.0002608819197617	6.805937605860217e-08	1.7452741757432183e-06	0.0002721750446668	-6.763462778450001e-05	7.407925493937458e-08	4.574442875547861e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.2390102007142	-0.8904189799433198	0.7928459598433021	803244.363405556	919.2598851157958	8.021346787372181	64.34200428328602	845038.7363831061	857.2602571682239	0.0555925165389226	0.0030905278951303	734895.1485201294	846.1994027121025	670.4913837677842	1.024962	14.759463	0.0399080608243519	0.0262206616501047	-0.0019391147	-0.0103634238	0.1008043281	-0.0600735575	0.1583993915	-0.0077933674	-0.0768667571	-0.015615495	0.0880056189	0.0314086459	0.0155450062	0.0875668009	0.0186152991	0.1760790039	0.0132881253	0.1002320692	-0.138843349	0.0339533049	-0.0548700853	0.0860674908	-0.0507075539	0.0111574794	-0.1007563274	-0.0365120288	-0.0525298234	-0.0274778547	-0.0446738546	-0.0017019884	0.0648829068	-0.004825031	-0.1178556966	-0.0553217085	0.1113999767	-0.0744846885	0.0927452242	0.0337277902	-0.0361858968	0.0051185214	0.1067430464	-0.055364815	-0.0832644179	0.1372199427	-0.0664300069	-0.0421159877	-0.1171651744	0.1209249327	0.0290406178	0.1210408007	0.0868883219	-0.0342257388	-0.0405180106	-0.0908571932	-0.0634916964	-0.0331561085	-0.0194752992	0.0345153998	-0.004239501	-0.093998707	-0.085224008	-0.1144354939	0.0064124224	-0.0572037359	-0.0617262985	0.0587842286	-0.0972408364	-0.0468214558	0.0390371405	-0.0610996624	-0.0952510552	0.0284401914	-0.0389726633	0.0016257973	0.0163859206	-0.0813009367	0.1265075357	-0.0367679644	0.0775816631	0.0387059624	-0.0417801364	0.0282909979	-0.0251831825	0.0392796728	0.0179468125	-0.1192118292	-0.0574753912	-0.1037375843	0.0132438643	-0.0193939883	-0.0310229526	0.0445464437	-0.0056637663	-0.0361643031	0.0717238087	-0.0494042187	-0.1266188352	0.0603070885236576	0.0016161451610373	2.611925181544284e-06	0.0036369449262002	0.0636592650574954	-0.0234204087674782	0.0040525020276604	0.0005485155468357	0.2263301302028111	-0.0001745608017812	3.047147351852971e-08	0.0512253278376214	-0.0041608557288214	0.0001169806636384	1.7312720396065863e-05	1.3684475665280561e-08	-0.0011450738031513	0.0001760144511841	3.098108702567511e-08	1.311194014663382e-06	0.0002731188517253	9.438070585000478e-07	7.459390716774642e-08	8.907717636745125e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.7726997028461	-0.4663104978681076	0.2174454804220024	802408.7295329253	914.0938760573604	-5.166009058435407	26.68764959183668	835567.6142455689	857.624887208191	0.3646300399670963	0.1329550660464062	735520.4471588624	845.6771281727573	658.7532726051611	1.076415	15.500388	0.0175274047956316	0.0115720196061391	-0.0382560937	0.1382356834	0.0085939794	-0.0455878855	0.061215709	-0.0256684592	-0.0183118472	-0.0241390183	0.0523176302	-0.1425743728	-0.0834364238	-0.0172851202	0.0908206838	0.158994523	0.0286636882	0.107686435	-0.1104848661	-0.0706862967	-0.0696293935	-0.0586528415	0.118262396	0.0335742138	-0.0901798718	0.1313533727	-0.0267473418	0.0826391091	-0.0520272058	0.0293518508	0.037679255	-0.0242009132	0.003669726	0.1281947724	-0.0003100196	-0.0466515476	-0.0573908967	-0.0030445279	-0.0270505417	-0.0276844043	0.0427514524	-0.0274395193	-0.1387017852	-0.0005232676	0.0918584365	-0.0434370783	-0.0709741705	0.0020595738	0.185794601	0.0329753055	-0.0342993597	0.0370145143	-0.0027783496	-0.1213686979	0.0769484987	-0.0412547438	-0.0216253156	-0.0737879385	-0.0580406229	0.0830960942	0.0248063582	0.0226851128	-0.0544618062	0.0431903809	0.1083790234	-0.1304217741	-0.0018778821	0.0059676163	-0.0477226834	0.0450328318	-0.0869490871	0.0499926447	0.014305064	-0.0088502142	0.1702828855	0.0033090529	0.0166001517	-0.0084793174	0.1106481624	0.0194138861	0.0153754956	-0.0011094129	-0.0956902104	0.0446074058	0.0061873248	0.0983068107	0.0153891144	0.1158728265	-0.0237588759	-0.0002101519	-0.0276516264	0.1193760434	-0.0112482166	0.0285945504	0.0688893378	-0.0555787436	-0.1282045865	0.0602406107429089	-6.647778074869715e-05	4.419295333271849e-09	0.0036289311826786	0.0538406358266883	-0.0098186292308071	0.002898814066222	9.640547997205972e-05	0.2263715982731469	4.146807033580946e-05	1.7196008573756403e-09	0.051244100504739	-0.0042728670857034	-0.000112011356882	1.8257393132087463e-05	1.2546544070546782e-08	-0.0011050901626348	3.998364051650003e-05	1.5986915089527024e-09	1.2212242675522086e-06	0.0002731404486016	2.1596876299964044e-08	7.460570466228328e-08	4.664250659159486e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.2495953199466	2.4768956171004675	6.135011898011506	806852.3354924478	917.408073195492	3.31419713813159	10.98390267039962	841637.5727642651	858.1516662742633	0.5267790660723222	0.2774961844520279	736424.2823292946	846.4908164844178	666.3609501829935	1.173811	16.902891	0.0280258352798321	0.0141313608968247	0.0189462905	0.0153804946	0.0562994062	0.1200254999	-0.0100094756	-0.0477274761	-0.0923964503	-0.0086924502	-0.0920315141	-0.0524930281	-0.1647058091	-0.0228014335	0.0322529848	0.0579422795	0.0351230558	0.0660162659	0.0213157324	-0.0693021125	0.1655709893	-0.0727619688	-0.0715076831	0.1738666528	-0.0268486873	-0.0585686414	0.1195157116	0.0386260082	0.0515117764	-0.0103337223	0.1534949113	-0.0855051815	-0.0224484353	0.0728367023	-0.0323875639	-0.1161723691	0.0199336642	0.0042441881	0.0175031361	0.096207672	0.1428352345	0.0099233201	0.0135739703	0.1234715038	-0.0664431342	-0.041561613	-0.0238945466	-0.1870909691	-0.0340858574	0.0588050596	-0.0677940949	0.0250009585	0.1403951788	-0.0487382664	-0.1378552105	0.1265404393	0.0210920616	0.0349733461	-0.1463651355	-0.0469867994	0.0413479823	-0.0247995402	0.0271862919	-0.0735163428	0.0599692915	-0.0735236786	0.0556810422	-0.0672413308	-0.0030994668	-0.1364803898	-0.0874919787	0.0427431845	-0.0336535424	0.0315316604	0.0306318005	-0.0581481174	-0.1684295329	-0.068111298	-0.02366279	0.0631193994	-0.0643555606	-0.0448249809	-0.0223476016	-0.0032863719	0.0069988347	0.1093596003	-0.0502625461	-0.0240122364	0.0998971095	-0.0730689804	0.0517414118	-0.0229440577	-0.0798957343	-0.1864182705	0.0660076536	-0.0616009311	-0.1289999139	0.0601624832423937	-7.812750051520295e-05	6.103906336753038e-09	0.0036195243898913	0.0509255144394984	-0.0029151213871898	0.0025934080209275	8.497932702051955e-06	0.2134439898125748	-0.012927608460572	0.0001671230605098	0.0455583367871105	-0.0044258751133927	-0.0001530080276893	1.9588370519348844e-05	2.3411456537369636e-08	-0.0010161108586479	8.897930398689999e-05	7.917316537993156e-09	1.0324812770621724e-06	0.0002732526755565	1.1222695489999761e-07	7.466702469878586e-08	1.2594889406126097e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.1523763500503	-0.0972189698962893	0.0094515281076956	806677.6911432424	920.0476784361414	2.6396052406494164	6.967515826463863	846487.7305957334	858.3875552650868	0.2358889908234687	0.0556436159917145	736829.1950339725	846.8651927211829	671.1449732299245	1.210482	17.430952	0.0279503679177942	0.0185109287960165	0.0567061769	-0.0108924133	0.0981388143	-0.0944035164	0.1361096331	0.0354742307	-0.113802109	0.0504516423	0.0862193294	0.1158481771	0.0669943073	0.0535196264	-0.0543498275	0.2568490586	0.0343122584	0.0352310852	-0.1076619709	0.0919962405	-0.0777683931	0.0442691204	-0.0486441462	0.0439375389	-0.1112150372	-0.031002013	0.0228364286	0.0024833748	0.0780032835	0.088049211	-0.0217537513	-0.0853299956	-0.001951436	-0.0070725466	-0.0502261841	0.0396108832	0.0162852728	-0.1251456346	0.0849063626	-0.0615356721	-0.0057058853	-0.0405685719	0.0109144776	0.0930131428	0.2075280643	-0.045088094	-0.0655690576	0.1413391476	0.008451786	0.0832516435	0.0573359479	-0.0416283017	-0.026734553	-0.0449852131	-0.0556417306	-0.0097264374	-0.0898107587	0.0729529422	-0.0895898224	-0.1210291622	0.0266486373	0.0370163724	-0.0311109609	0.0578881023	0.0255949129	-0.0740877103	0.128522521	0.0046845685	0.0314957987	0.0441615306	-0.0682039123	0.0428067688	-0.0954642016	-0.0335757038	-0.0030561801	-0.056557741	0.1351704687	-0.1155493828	-0.0164042926	0.0659404541	-0.0090870932	-0.0358142706	-0.0320506575	0.076271551	0.0878129415	0.0042563076	-0.1122156304	-0.0579296931	0.0135408629	0.0163336875	0.0777534041	0.0896818989	-0.0789653377	-0.1253078909	0.063080731	-0.0674542747	-0.1289999139	0.0602630809182187	0.000100597675825	1.0119892381391993e-08	0.0036316389217557	0.0422540242193747	-0.0086714902201237	0.0017854025627315	7.5194742637701e-05	0.2166364880898754	0.0031924982773005	1.0192045250567218e-05	0.0469313679719147	-0.0041118724870856	0.000314002626307	1.6907495350051517e-05	9.859764932775617e-08	-0.0010110675137131	5.043344934799838e-06	2.5435328131371183e-11	1.0222575172859898e-06	0.0002739223392055	6.696636490000291e-07	7.503344791581303e-08	4.4844940279203424e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.147720049145	-3.0046563009052534	9.02795948656964	801289.4407091825	916.7754438928812	-3.272234543260197	10.70751890610527	840477.2145249894	856.88798939757	-1.4995658675168215	2.2486977910214776	734257.02637381	845.330845079924	659.9512038344637	1.199138	17.267599	0.0705130265701343	0.0429862519519107	-0.0589875182	0.1302861429	0.0166772834	0.010933498	0.1081903395	-0.1213799436	-0.0351917196	-0.0309279062	-0.0542723562	-0.124091351	0.0449461446	0.0717070824	0.0576781831	0.1747825163	-0.0387953053	0.1274102523	-0.1357267335	-0.1074950061	-0.0491083559	0.0643004044	0.0451985006	-0.005262424	-0.0719739135	0.0028599597	0.0599451626	0.0429676362	0.0022674396	-0.0118401405	0.0306628988	0.0158815625	0.0133057074	-0.0077077754	-0.0253452407	-0.0256533403	-0.0665415156	0.1789875329	-0.0713345146	0.0392632796	0.0131903932	0.1307578185	0.0059292534	0.1170017346	0.0513493452	0.0086107399	-0.0808876897	-0.0329788179	0.1577827941	0.1117112623	0.1205477181	0.024803908	-0.0603571797	-0.0449211784	0.0035286758	0.0670507176	0.0543641526	-0.0677844461	-0.0394750761	0.0577683982	-0.0466939414	0.062050647	-0.0276667536	-0.11403752	0.0051556149	-0.0399591653	-0.0200799591	0.0780103108	-0.0264383554	-0.1173900705	-0.0786808869	0.0116813676	-0.0931877252	-0.1082117295	0.0786088234	-0.0219940907	0.0570526106	0.0714500362	0.0901197709	0.0680865716	0.0230766373	-0.0066660731	-0.0370829861	0.0627855919	0.0064840826	0.053784597	-0.0552726732	0.153259052	-0.0129424993	0.0309209685	-0.0135105886	-0.0284016608	0.0046295202	-0.1185075765	0.0601105761	-0.0731227308	-0.1282045865	0.0604260078839615	0.0001629269657427	2.6545196166155187e-08	0.0036513024287925	0.0783832570903371	0.0361292328709624	0.0061439349920898	0.0013053214678442	0.2308547699626046	0.0142182818727291	0.0002021595394123	0.053293924814487	-0.0042963471358012	-0.0001844746487155	1.845859871130717e-05	3.4030896018743994e-08	-0.0012255920442427	-0.0002145245305295	4.602077419894522e-08	1.502075858911e-06	0.0002728698212367	-1.0525179688000426e-06	7.44579393417486e-08	1.1077940746469671e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
