global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
870.1181259338242	0.8313030480751422	757105.5530785904	0.6910647577390222	1022.6984747237518	0.9570873164329896	1045912.1702022884	0.9160161312769016	806.3637752911902	0.6549370704633475	650222.5381018611	0.4289425662671118	824.0258606157147	731.8811517640164	1.035097	16.35923	0.0219602892160014	0.0172629762646548	0.0006930414	0.0656955079	0.0179825374	0.0220847637	0.0170517441	0.0108115789	-0.0503809622	-0.1462509289	0.0393157978	0.0151370124	-0.0085879289	0.0174162874	-0.1956450432	-0.0397024024	-0.0743146899	0.0338459528	-0.1023745716	-0.0882608185	-0.0352014746	-0.0467486147	-0.0393670498	-0.0772447103	0.0402935109	-0.0552461747	0.0370273636	0.0134502199	-0.0829231788	0.0178806357	0.0248817323	0.0878590718	-0.1000726232	-0.0621218505	0.0227776007	0.1020466908	-0.056968169	0.0089976176	-0.0293925127	0.1247814803	-0.0779612513	-0.1153234055	0.0442571758	0.0426056719	-0.1410689453	0.0837437532	-0.0090426731	0.0435486358	-0.0097012414	-0.0407133784	-0.0086564951	-0.0214730783	0.0809851577	0.017878804	0.0147606959	0.0127621554	0.0072193195	0.0650387732	0.0264394243	-0.0002903631	0.0694837222	-0.0107105108	0.1483339525	-0.0438601361	-0.0096629298	-0.0170657455	0.0866949293	0.1366944357	0.0290566639	-0.0049160721	-0.1079709201	-0.0335471892	-0.0574484909	0.128081953	-0.0869159792	0.1198227224	0.0753201458	0.042779543	0.1174930386	0.0731310507	0.0244858085	0.0851211787	-0.016850859	-0.1073422654	-0.0105586074365362	1.8919625687993655e-06	3.579522361737895e-12	0.0001114841909988	-0.0341561132159569	-0.0061521782566701	3.784929730184435e-05	0.0011666400700212	-0.0359226714907663	8.056727267002906e-07	0.0012904383270335	6.49108542548681e-13	-6.945164885216112e-06	-0.000315999681946	4.8235315282838936e-11	9.985579898998336e-08	0.0004480006823193	3.837819330002957e-08	1.4728857209744345e-15	2.007046113585584e-07	-0.0002449985697324	7.020634139998486e-08	6.002429917092166e-08	4.928930372771226e-15	0.0	0.0	0.0
868.9127046451933	-1.2054212886308733	755009.288293825	1.4530404830845152	1020.951193096257	-1.7472816274947718	1042341.3386846707	3.0529930857807783	805.2592852257735	-1.1044900654167122	648442.5164423237	1.2198983046042131	824.0643235703766	733.9920261659121	0.964412	15.24208	0.0785920441107407	0.0506597326571453	0.0255138029	0.1384310732	-0.0258662296	-0.0551934325	0.1157055494	-0.0311760643	-0.0865624092	-0.0019843469	0.094755	0.0408655993	-0.0584788113	0.1014222031	0.0335756119	-0.108228146	0.012078526	0.1740562068	0.0308344848	-0.0145300869	-0.092085827	-0.0375368843	0.0278382367	-0.0294964003	0.0383146941	0.0205422201	0.0770399333	-0.068161721	0.0054601977	0.0293906267	-0.0142605206	-0.0888512198	0.0661828025	0.008188554	-0.1262639713	0.0539261835	-0.1687053003	0.0375653284	-0.1354459405	-0.0245220639	0.0111403451	-0.118673323	-0.0768887091	0.1053363816	0.0599699826	0.1003901469	-0.074195379	0.0007959532	-0.0082704969	0.1025376727	-0.0648054404	0.0939314646	0.0179412528	0.0029067612	0.0111555635	-0.0056531213	0.0094006722	0.0877141644	0.0140977517	0.073559493	0.0436484014	-0.1147746958	0.0505850572	0.0058281893	0.1292249968	-0.0340544368	-0.0500016479	0.0698031762	-0.0327122785	-0.0879636304	0.0597276533	0.0082132048	-0.1443728294	0.0840962062	-0.020574847	0.0229362495	0.0112536584	-0.051352614	0.1690968615	-0.149248077	0.0876652721	0.0825512202	-0.0235265052	-0.1126387502	-0.0106150116510832	-5.640421454699944e-05	3.181435418663943e-09	0.0001126784723526	0.0130161769584731	0.04717229017443	0.0022252249603006	0.0001694208626142	-0.0278554462812934	0.0080672252094728	0.00077592588753	6.508012258035504e-05	0.0003570322621146	0.0003639774269998	1.2747203619066848e-07	1.3247956736540646e-07	0.0004479742149303	-2.6467389000037117e-08	7.005226804792857e-16	2.006808972424186e-07	-0.0001430799738754	0.000101918595857	2.0471878924185152e-08	1.0387400181462496e-08	0.0	0.0	0.0
868.9884784580998	0.0757738129065046	755140.9756929234	0.0057416707223899	1023.8873722813712	2.936179185114156	1048345.3511172512	8.62114820709763	804.953868335446	-0.3054168903274785	647950.7301481985	0.093279476897307	823.1807986600281	726.1121498660037	1.127663	17.822189	0.081391734956391	0.0403792396713653	0.0324019388	-0.0063576432	0.0167781901	-0.0420730697	0.0181817759	-0.0240553333	-0.0121511216	0.1824658852	-0.0953985345	0.0030157836	-0.0112117481	0.020325278	0.09478382	0.1520943821	0.0089390643	-0.0454425176	0.0206765338	-0.043811168	-0.101769939	0.0112039281	0.0778878765	0.0701572502	0.0002743526	-0.0537859226	0.1832210505	0.1424575076	0.0199533126	0.018854606	0.0274035086	0.0371101324	0.1506139811	-0.0238157984	-0.0456339997	0.0845242154	0.0718678743	0.0054603194	-0.0305563794	-0.0542920745	0.0453376251	0.1468979157	-0.0794349186	-0.0410429745	0.0042175084	0.0566212939	-0.0116313601	0.0334697631	0.0813058492	0.0997329111	0.1068879184	0.1380244952	0.0134816347	0.1219968751	-0.0650368366	0.0714390128	0.1282500721	-0.1414203973	-0.0501877492	0.0183329176	0.0154190748	0.007337149	-0.1054515025	0.0334286355	0.0193986076	-0.1144869852	-0.0018821531	-0.0411604614	0.0083132322	-0.0358246043	0.0933929454	-0.0885660653	-0.0706866828	0.0852033622	-0.1816434097	-0.0141576881	0.0042972926	0.0577041367	0.1250683034	-0.022127454	-0.0085890968	0.0799246852	-0.0301376669	-0.1172407796	-0.0106709596626473	-5.594801156410048e-05	3.1301799979767204e-09	0.0001138693801218	-0.0153744732451315	-0.0283906502036046	0.0008060290189834	0.0002363744275652	-0.0166648861708011	0.0111905601104923	0.0002777184310857	0.0001252286355865	-7.004615437880772e-06	-0.0003640368775524	4.906463743259764e-11	1.325228482181599e-07	0.0001730001188582	-0.000274974096072	7.561075351066848e-08	2.9929041124951335e-08	5.300058511461946e-05	0.00019608055899	2.8090620224920223e-09	3.8447585613838515e-08	0.0	0.0	0.0
871.2026438111982	2.2141653530983376	758994.0465836214	4.902528210861086	1020.0304558697868	-3.856916411584393	1040462.130901925	14.875804205949033	805.2936433366856	0.339775001239559	648497.8519984729	0.1154470514673423	822.4762907134509	732.9854379139448	1.246029	19.692921	0.0975662545711078	0.0493453749771208	-0.0269905861	-0.1164815703	0.040660012	0.0500617735	-0.0794320512	-0.0241091941	0.0868126582	0.03140581	0.0088494175	-0.0295358214	0.0394724925	-0.1357516287	0.0262181616	-0.0491032317	-0.0142130767	-0.0285981954	0.0012879907	0.0700390405	0.0941825508	0.091587988	0.0417561334	-0.0993208564	0.0553159409	0.0469139171	-0.0706025292	0.05137613	-0.0036957926	0.1420576843	-0.028545496	-0.0590081085	-0.0118785351	-0.0892966734	0.0868228061	0.240964926	-0.1642143473	-0.0223023092	0.1206661225	0.0296277595	0.0686606401	0.0053043444	0.0899992904	-0.0253392421	0.078175442	-0.0509929667	0.0031807292	-0.0471372829	-0.149652574	0.0671280766	-0.0739365707	-0.0342746191	0.0605650085	0.1025518015	-0.0223547878	-0.1117677474	-0.055133022	0.0592361408	0.0255531837	-0.015061399	0.0013929114	0.1548952934	0.0422906081	-0.038369399	-0.0711726466	-0.0525035908	-0.0222243399	-0.1360706358	-0.0891582878	-0.0082079312	-0.0403789953	-0.0176061003	0.0211147274	0.0218309851	-0.1703163003	0.1242656858	0.0204994158	-0.0991821245	0.1468822075	0.0351996004	0.0732536273	0.0772433738	-0.0366662233	-0.1211199807	-0.0106377233204284	3.3236342218899775e-05	1.1046544440918195e-09	0.0001131611574419	-0.0457159736548788	-0.0303415004097473	0.0009206066471146	0.0020899502472135	-0.0454551809611132	-0.0287902947903121	0.0020661734762075	0.000828881074113	0.0002459943252616	0.0002529989406994	6.051320806090987e-08	6.40084639950594e-08	-4.403013043519088e-05	-0.0002170302492933	4.7102129108351394e-08	1.938652386139922e-09	-0.0002449946854691	-0.0002979952705837	6.002239590810324e-08	8.880118129026417e-08	0.0	0.0	0.0
871.1985588367886	-0.0040849744095794	758986.9289192974	1.6687015926918934e-05	1022.761704997856	2.73124912806918	1046041.5052101214	7.459721799578657	806.1611763657323	0.86753302904674	649895.8422793814	0.7526135564870119	823.443974649398	738.831679043017	1.044404	16.506325	0.1162806628309414	0.0661214691297429	-0.0189639763	0.0008975273	-0.0012526135	0.0355923877	-0.0343750576	-0.0344861863	0.0243431146	-0.1090456341	0.1048007633	0.0482135936	0.0036411422	-0.0703138871	-0.1696656437	-0.1570427529	0.0984636308	0.0037517181	-0.032541988	-0.2046140001	-0.0361629963	0.1612003559	-0.0255869883	0.0233508534	-0.031539784	-0.0061337139	0.0539039843	-0.1118196106	-0.0238922865	0.0879955808	0.0420585385	0.1212619693	0.1150054569	0.0534311429	-0.0413186285	0.0598866158	-0.0265017103	0.0192446793	0.0401314708	0.1419514313	-0.0080874108	-0.1657302639	-0.0025231115	-0.0428763159	-0.0874437023	0.0305779896	0.103360477	0.1142661137	0.0669232043	0.1499065759	-0.009967364	0.0031468484	-0.1945580775	-0.0454280449	-0.0586381178	-0.0893408504	-0.0273104971	0.0703165302	0.0016867776	0.0782926016	-0.0591417692	-0.017716548	0.1609014061	-0.0553372393	-0.0371981608	-0.0409923561	0.0032741651	0.0972734553	0.1556088721	0.1132813553	0.0093798338	0.0525162435	-0.0114370127	0.0402171608	-0.1071881107	0.1234810117	-0.0277481789	-0.039785208	0.04899355	-0.0799514851	0.0331807669	0.0745091236	-0.0430942802	-0.1242524367	-0.0105670026323423	7.072068808610006e-05	5.001415723371455e-09	0.0001116615446319	0.0097115792188162	0.0554275528736949	0.0030722136175662	9.431477092334264e-05	-0.04793455471426	-0.0024793737531468	0.0022977215356543	6.1472942077932585e-06	-0.0001780015682674	-0.000423995893529	3.1684558305653864e-08	1.797725177294551e-07	0.0004479996769439	0.000492029807379	2.420933313495052e-07	2.0070371054183883e-07	5.039923943080143e-06	0.0002500346094121	2.540083335203249e-11	6.251730590390148e-08	0.0	0.0	0.0
870.7531599493421	-0.4453988874464585	758211.0655617646	0.198380168938543	1020.9610117102872	-1.8006932875688335	1042361.3874324932	3.242496315895454	805.7668600187659	-0.3943163469664341	649260.2327045015	0.1554853814849532	823.8653243668354	732.3944799586346	1.162996	18.380621	0.1088160341909947	0.0508831614163375	0.0074241002	0.1237403051	-0.0037013731	-0.0020148382	0.0118398938	-0.0614864357	-0.1387842751	0.0593142575	-0.0205231869	0.0381854108	-0.0415611728	0.0848654994	-0.0578574036	0.1343237057	0.0069983731	0.0844163521	-0.0407044802	-0.0140513723	-0.1621558728	-0.0454890315	0.1136984406	-0.0955921381	-0.0535632086	0.0012181417	0.0507621403	0.0903095159	0.0125754341	0.0944856881	-0.0154303274	0.0898361198	0.018020227	0.0269973163	-0.0947069783	0.0896735003	0.0963102566	0.0161031463	-0.0838620636	0.0634393088	-0.0681615351	0.0663754071	-0.1226267531	0.0643083912	-0.0180991972	0.1343927613	-0.0858321252	0.0185029605	-0.0703767514	0.0218820745	-0.0223116738	0.0891110026	0.0736325099	0.0716987815	-0.1113721766	-0.0227001544	0.0400458512	-0.1609041687	0.0085993977	0.0136989956	0.0804495107	-0.0451783895	0.0419100934	-0.0312126917	0.0682176339	-0.0552291111	0.0436624357	0.0911859465	-0.0329575628	-0.1006577071	0.0470053367	-0.1819756862	-0.0727664296	0.016321599	-0.0898319629	0.0842808263	-0.0514051981	0.0200266763	-0.0914278877	-0.1109763756	0.0132283465	0.0717238087	-0.0494042187	-0.1266188352	-0.0107071640061917	-0.0001401613738493	1.964521071935102e-08	0.0001146433610554	-0.0120027765632642	-0.0217143557820803	0.0004715132470307	0.0001440666452276	-0.0210717918693745	0.0268627628448855	0.0004440204125862	0.0007216080276605	0.0003590054418547	0.000537007010122	1.2888490728128838e-07	2.883765289202772e-07	-0.0001339843311916	-0.0005819840081355	3.3870538572546173e-07	1.7951801004860355e-08	8.802398948906881e-05	8.298406554598867e-05	7.748222725571697e-09	6.886355134540944e-09	0.0	0.0	0.0
870.636958403956	-0.1162015453861613	758008.7133388917	0.0135027991501321	1025.2410973300452	4.280085619758097	1051119.3076545154	18.31913291246005	805.122985536689	-0.6438744820768534	648223.0218395116	0.4145743486697362	823.7253746057729	738.1074611889688	1.131531	17.883329	0.0953937493979649	0.0486929637237476	0.009451912	0.0603015646	-0.0090804122	-0.0215582506	0.0682596022	0.0208951493	-0.046853963	0.0166734121	-0.0863828849	0.0047125836	-0.062920567	0.1197352431	0.0560346797	-0.0698723934	-0.0089652875	0.0092539889	0.2275941583	-0.1052627348	-0.0044514232	-0.075587064	-0.00934781	0.0846896678	-0.0548164113	0.1507921515	0.0078021616	0.1793012059	-0.0199081698	0.015790866	-0.0807640422	0.0513203057	0.1992427791	-0.1335369117	0.075376632	-0.0267524928	0.119273165	0.0066192757	-0.1205008009	-0.0540812015	-0.02418154	0.0082091327	0.1012748017	0.00024837	0.1188385199	0.0057854961	0.1962492831	-0.0059483778	0.1513999521	0.0339302323	-0.0029999385	0.106743487	0.0065649736	0.1440568681	0.0356580302	-0.0712947759	0.068805153	0.0927971456	0.0512559561	-0.0641639593	0.0793818665	-0.0292139988	-0.0855024696	0.0300573415	0.0024405809	-0.0837867878	-0.0828858582	-0.0403709505	0.0530429449	0.2066116729	-0.0489793208	-0.0591309155	-0.0546695442	-0.0410045192	-0.0992365443	0.1237781106	-0.0182047213	-0.0917712963	0.0254596839	0.0792897794	0.0389556135	0.0688893378	-0.0555787436	-0.1282045865	-0.0192228928875834	-0.0085157288813917	7.251763838136875e-05	0.0003695196109675	-0.0470132186253096	-0.0350104420620454	0.0012257310533798	0.0022102427255111	-0.0453140496059774	-0.0242422577366029	0.0020533630916929	0.0005876870601678	0.0006529996778794	0.0002939942360247	4.264085793106002e-07	8.643261081574702e-08	2.399604531011512e-05	0.0001579803765017	2.4957799359623663e-08	5.758101905250979e-10	-1.2507812343014396e-05	-0.000100531801832	1.5644536960806328e-10	1.0106643179605251e-08	0.0	0.0	0.0
870.9499175525974	0.3129591486414256	758553.7588848763	0.0979434287183659	1022.6751535559904	-2.5659437740548583	1045864.4697007684	6.584067451610889	805.0406766643061	-0.0823088723828959	648090.491084124	0.0067747504729438	822.2311840720255	736.6282758963736	1.063899	16.814436	0.1207522211113635	0.0627649000513737	-0.0375063938	-0.1012328829	0.0522434377	-0.0228281547	0.0427347591	0.0532690045	0.0954817806	0.067574133	-0.0011734689	-0.0134802353	0.006853542	-0.0837561517	0.087729212	-0.0907118682	-0.1006958903	0.0557732196	-0.1205551572	-0.0062198394	-0.0951942725	-0.0714374288	0.0430343092	0.045679561	-0.1846515432	0.1023556555	-0.0053150004	-0.0057299838	-0.1858907437	0.1336813998	-0.1752397595	-0.1323754251	0.0351147463	0.045792774	0.1807535322	-0.1101727252	0.0223775807	-0.0179591555	0.052549681	-0.0750794411	0.1011043731	-0.0472220926	0.0707939135	0.1203307819	-0.134015758	0.045376684	-0.0812810504	-0.020866948	0.0508476666	-0.0591086556	-0.0903383222	0.0930160518	-0.0202172817	0.0206220572	-0.0788490556	0.0837931617	0.0314779941	0.0928562493	0.0146303571	0.0598484759	-0.0634230664	0.0781548861	-0.0631805636	0.0111894577	0.0343603859	0.0011135605	0.1299608111	0.0452430049	0.0350650246	-0.034975771	-0.0584269545	-0.0583129485	-0.2158369678	-0.0425544839	-0.0041213072	0.1366747671	-0.0775072629	-0.1372330318	0.0206869215	0.0356320584	0.0351575983	0.0660076536	-0.0616009311	-0.1289999139	-0.0106037654688719	0.0086191274187115	7.428935745998438e-05	0.0001124398421188	0.0047174900540767	0.0517307086793863	0.0026760662204715	2.2254712410312587e-05	-0.065592589383101	-0.0202785397771236	0.00430238778198	0.0004112191754923	0.0001789967371595	-0.0004740029407199	3.203983191374713e-08	2.2467878781111305e-07	1.9027800090887222e-05	-4.968245219227899e-06	2.468346055838088e-11	3.620571762987678e-10	0.0003109979064407	0.0003235057187837	9.671969781049841e-08	1.046559500857677e-07	0.0	0.0	0.0
873.5111760333978	2.561258480800348	763021.7746552496	6.5600450054717045	1020.6195838030646	-2.0555697529257486	1041664.3348423408	4.225367009143223	805.5302455809469	0.4895689166407919	648878.9765457007	0.2396777241408386	821.7768135846247	744.7697687149048	1.136639	17.964062	0.0480984768326086	0.0298180937920528	-0.1215225912	-0.0481852381	0.1283524699	0.0943825001	-0.0626667445	-0.0435002663	0.0313127772	0.118952	0.1308719896	0.0800536743	0.1014981142	-0.0880926614	-0.0173362708	0.1146032938	0.0956914545	0.0646060166	0.0291601561	0.1124352708	0.0899753996	0.0568077746	-0.0268111864	0.0223614662	-0.1086297136	0.0752833561	0.0774192012	-0.0754309684	0.204788323	-0.0688554211	-0.0331523308	0.0480460767	-0.0582522841	0.0032529666	-0.0249800426	-0.0890080954	0.0166481844	0.0815498596	0.1231346576	0.0468488104	0.0251481904	0.0498850034	-0.1593711943	0.0109541725	0.0050913763	-0.1526517759	-0.0207801739	-0.042446841	0.0135513111	-0.0806694467	0.0242391294	0.1278178028	0.0138484671	-0.0604151357	-0.0932210891	-0.0073095603	-0.1679499118	-0.1265491103	0.0128269057	0.1053232821	-0.074548658	0.0248775367	0.0820826812	0.0105577235	-0.0271932915	-0.0552762011	0.0396787622	-0.0686496919	-0.1039043572	-0.0006052704	0.0592903233	0.0129750907	-0.0840605719	-0.050935607	-0.1746937482	0.081037281	-0.0420164022	-0.0210607247	-0.1375621339	-0.1219235169	-0.0153739325	0.063080731	-0.0674542747	-0.1289999139	-0.0179951230966679	-0.007391357627796	5.463216758197812e-05	0.0003238244552642	0.0012788377778463	-0.0034386522762304	1.1824329476824511e-05	1.6354260620468629e-06	-0.0374244198124955	0.0281681695706055	0.0014005871983019	0.0007934457769583	0.000213003581213	3.40068440535e-05	4.537052560956309e-08	1.156465442479068e-09	-3.297705744764734e-05	-5.2004857538534566e-05	2.7045052076032754e-09	1.087486317905433e-09	0.0002150036608732	-9.599424556749996e-05	4.6226574188878e-08	9.214895182073489e-09	0.0	0.0	0.0
875.6675140379434	2.15633800454566	766793.5951413919	4.649793589847958	1020.9677144218894	0.3481306188247117	1042375.0738918566	0.1211949277632767	806.9006532243809	1.370407643433964	651088.6641739326	1.8780171091822304	823.3265853331519	764.6568897617491	1.120094	17.70257	0.0656607971703182	0.0390290401008928	-0.1727389595	0.0931467165	0.0405007108	0.1490350049	-0.0185541076	-0.0282832304	-0.1179406982	-0.0568875709	-0.0918969604	0.0995955265	0.0975118916	0.1004319543	-0.1356235881	0.0411075628	-0.0954019558	-0.1154702567	-0.0362722691	0.0899821906	-0.1124208834	0.089044811	0.0113195591	0.0076092226	0.1691830888	0.0567191702	-0.1245578442	-0.0627919028	-0.0730264438	-0.155032638	-0.0275525727	-0.0171267285	0.0793164954	0.0652768785	-0.0534539885	0.1717145889	0.0580688018	0.1331567798	-0.0006473171	0.0847202626	-0.1507502555	0.0625379605	0.0765485759	-0.078387737	-0.0426847064	-0.0004369908	-0.144030698	0.0895375827	-0.0259320113	-0.0519797011	-0.1176685834	-0.0225183426	0.0043646146	-0.064579662	0.0659030507	0.1089954512	-0.0308628324	-0.0746619882	0.1661543295	-0.0803936994	0.0552850369	-0.0214136283	0.0532608369	-0.0692752471	-0.0454084633	-0.0551409625	0.0626839887	0.1060368723	-0.0164326279	0.0064324971	-0.041289837	-0.0842453646	-0.0003100025	-0.0384195906	-0.0303212533	0.1482191974	0.0677139973	-0.023894537	-0.2009737514	-0.0892240189	-0.0469911546	0.0601105761	-0.0731227308	-0.1282045865	-0.0188295262365585	-0.0008344031398906	6.962285998592922e-07	0.0003545510582932	-0.0178528392543029	-0.0191316770321492	0.0003660210660624	0.0003187238694399	-0.0709195250780823	-0.0334951052655868	0.0050295790373007	0.0011219220767527	0.0001659995217087	-4.700405950429999e-05	2.7555841207517167e-08	2.209381609883774e-09	1.900583697422853e-05	5.198289442187587e-05	2.702221312475893e-09	3.612218390909523e-10	6.999838014554242e-05	-0.0001450052807276	4.8997732229998675e-09	2.1026531438906784e-08	0.0	0.0	0.0
873.0955871243361	-2.5719269136072853	762295.9042559892	6.614808048937497	1025.06441366372	4.096699241830606	1050757.052159746	16.782944678015465	806.4667997381282	-0.4338534862527012	650388.6990798581	0.1882288475336228	823.7681669041368	765.8080619636335	1.341744	21.205643	0.029651701907667	0.0270647316465406	-0.0852429509	0.1063722841	-0.1479152839	0.017048051	0.1854553654	0.0901269478	-0.0634122787	-0.0172340856	0.0774383511	-0.0016606246	0.016435376	0.1703998323	-0.0009715366	-0.0767601701	0.0686902433	0.1023175842	0.0721681945	-0.0115910351	0.1405779078	-0.0601065757	0.0336469088	0.1451169301	0.0456691832	-0.0200354721	-0.0830078938	-0.0705777341	0.1489482309	0.0994710517	-0.0262490674	-0.0146145517	-0.3073995129	-0.0384458145	0.1335923926	0.1085228884	0.0657066017	0.0594124394	-0.0970715876	-0.1019149042	-0.0803445789	-0.124090205	-0.0245075033	0.0087790089	0.1458468696	-0.0724113047	0.1484832792	-0.1131890166	-0.0860503578	-0.0613940608	-0.0210225092	-0.0816589778	-0.0695685385	0.0901163481	-0.0232577365	0.0835082674	-0.1133701536	0.1214110982	0.1107992387	-0.0189905838	-0.0332641494	-0.0916572042	-0.0182407311	-0.065750649	0.0531406121	-0.0916150532	-0.222848288	0.0487243168	-0.1210230815	0.0525816064	0.0788320279	-0.0216131246	0.1073369994	0.009578999	-0.131097652	0.1916530812	0.1261209299	-0.0261914224	-0.0026671365	0.0890260792	-0.1729846594	0.0570992244	-0.0785907625	-0.1266188352	-0.0201279338985784	-0.0012984076620198	1.6858624567919794e-06	0.0004051337230255	0.0091798009636789	0.0270326402179818	0.0007307636371548	8.426874573276008e-05	-0.0708989446373351	2.058044074719489e-05	0.0050266603506879	4.235545413488e-10	0.0001699993618076	3.999840098899978e-06	2.889978301499129e-08	1.5998720816768187e-11	1.9007784169744468e-05	1.9471955159389154e-09	3.791570377292619e-18	3.612958590435884e-10	9.199806458948934e-05	2.199968444394692e-05	8.463643888211852e-09	4.839861156332398e-10	0.0	0.0	0.0
868.5652384218652	-4.530348702470974	754405.5733948315	20.52405936598044	1025.058162817434	-0.0062508462858659	1050744.237158653	3.907307928952375e-05	805.3187408784104	-1.1480588597178212	648538.2744099883	1.3180391453765838	823.1823624707831	730.1265023256603	1.317846	20.827955	0.0791971555874422	0.0552247145618692	0.0720851099	0.027888074	-0.129069781	-0.1104962706	0.1070503566	0.0085562798	-0.0261046865	0.1592405061	0.1700785287	-0.0174846114	-0.0506631794	0.0918391392	0.0970393514	0.0049570255	0.0163034102	0.135662044	-0.0116472528	-0.0355116715	-0.0630564129	0.137229468	-0.0293106622	0.1550384563	-0.1849438631	-0.0440813351	-0.1717417327	0.0407775597	-0.0226669297	-0.0235202012	0.0855649555	-0.0423279627	0.0165455854	0.0701098344	0.011921154	-0.0682537634	-0.0182788399	-0.0331505828	-0.0843863657	-0.1130270455	0.0269562347	-0.0177426781	-0.1030529845	0.0967395775	0.029591574	-0.0653962133	0.0180379163	0.1669501615	0.1235519747	-0.1239579039	-0.0927394954	-0.066716169	-0.2886253758	0.1084789764	-0.1388203783	-0.0460156981	0.0956893307	0.025423918	-0.0553504672	0.0597076896	-0.0332913647	-0.1112751493	-0.0921219714	-0.0484511811	0.0983017029	-0.1491462091	-0.1110604092	0.1176136828	0.0424337279	0.1707025313	-0.1319641555	0.0697830376	-0.028526394	0.0384386435	-0.0157668754	-0.0235225209	-0.1400367765	-0.0262602617	-0.0373365044	-0.1161467144	-0.2078559797	0.0540487397	-0.0838433825	-0.1242524367	-0.01575121081963	0.0043767230789483	1.9155704909799557e-05	0.0002481006422844	0.0189212534196343	0.0097414524559553	9.489589595163944e-05	0.00035801383097	-0.0184704209323172	0.0524285237050179	0.0003411564494169	0.0027487500978876	0.0001019973116335	-6.800205017409999e-05	1.0403451580461316e-08	4.624278827880812e-09	1.9014109658543887e-05	6.325488799419077e-09	4.0011808551576186e-17	3.61536366107132e-10	0.000276998815877	0.0001850007512875	7.672834399726014e-08	3.4225277976943386e-08	0.0	0.0	0.0
