global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
875.891917030405	0.2588749352072454	767186.6503191979	0.0670162320785555	877.7512790995432	3.66825637243744	13.45610481392789	770447.3079608843	809.4400491776539	-0.1892661800094401	0.0358216868953658	655193.1932127228	823.2055614597194	689.4267911640907	1.248846	20.184504	0.0835842025335349	0.0554663333717227	-0.0703289351	-0.0824218473	-0.0866277702	0.0872210001	0.097226457	0.0054139464	0.0911983204	-0.0571803306	-0.0820687173	-0.0525859948	0.0633383275	-0.0131809432	0.1080790981	0.0068234972	-0.0154164668	-0.2294975989	-0.0731123019	0.0529083559	0.0508272407	0.1942101277	-0.0941682232	0.07343641	0.0601316527	0.1629828597	0.1972742251	0.046951422	-0.1764739689	0.0083149323	-0.0358729026	-0.0850831178	0.0038729934	-0.0746621357	-0.0673615304	-0.0535477859	-0.121685988	-0.0428750427	-0.0436902491	-0.0235399938	-0.0184563548	0.2566152195	-0.0485105363	-0.1279488745	0.073322808	0.1059741924	0.117944352	-0.1783230929	0.1154967287	-0.2707727827	0.0078936897	0.1239070837	-0.0051830712	-0.1810091919	0.1776559333	0.0341197908	0.0474669148	-0.0138619969	-0.0808227121	-0.0950412248	-0.1398462425	0.1032291204	0.1451977593	0.1526269435	0.0760053761	-0.1322918589	-0.0211359193	0.0219899485	-0.096262217	0.0821206535	-0.080428251	-0.0947077287	0.0388294843	-0.0645518926	0.0586555834	0.1013839798	0.0301376669	-0.0540487397	-0.0568131277181009	-0.003689717597382	0.0032277314811132	1.36140159484304e-05	-0.0258720634592037	-0.0293528937909711	0.000669363667637	0.000861592373904	-0.0994615018814784	-0.0469411938814802	0.0022034756830187	0.0098925903565193	0.0001860046215418	-1.4952050000145883e-09	2.2356379920686255e-18	3.4597719234908246e-08	0.0001779953898171	-7.199980433680002e-05	3.1682358796141395e-08	5.183971824537487e-09	-4.901654952988185e-05	6.645732231682516e-09	4.4165756895223865e-17	2.402622127815361e-09
872.3278961017228	-3.564020928682225	760955.958317258	12.702245180084914	870.8122778871005	-6.93900121244269	48.149737826281125	758314.0233189209	809.4039728988018	-0.0360762788520787	0.0013014978958129	655134.7913443643	821.5917666508601	672.9223897597369	1.066315	17.234344	0.1288400855576117	0.0799303224802351	-0.0648032399	-0.0033493837	-0.1415361255	0.0377962881	0.1647663002	-0.1290369229	-0.0317198309	-0.1266776169	-0.0534620615	-0.1865426931	-0.0829543853	-0.0555868005	0.0369495305	0.1612334978	-0.0456699984	-0.0464680015	-0.0883979519	-0.0258198365	0.0064793866	0.0418311803	0.0151956025	0.1042726448	0.0573171323	0.2359106552	0.0057471287	0.0478240432	-0.0586967523	0.0678686488	-0.0361430729	-0.0235593665	-0.0672285181	-0.0162355884	-0.1590211507	0.0387733059	0.0332990956	-0.0710836752	-0.1832371332	-0.0868847268	-0.0685992975	0.0689608255	0.0172019328	-0.0413614653	0.1598130672	-0.051746296	-0.0648276087	-0.0799625589	0.1828858289	-0.1877427839	0.0090712495	0.0275153221	0.1071469257	-0.2244758301	0.1243250644	0.0568163616	0.0102021041	-0.009157947	-0.1580350928	0.0907808584	-0.0760874746	0.0889525934	0.0397026219	0.0169524627	0.0241986238	-0.0708798621	0.0416578202	0.1239849848	-0.0007425082	0.1189109287	-0.0318930469	-0.0106031014	-0.0837985445	-0.0312697482	0.0237467067	0.0992570537	0.0235265052	-0.063080731	-0.0636534272768329	-0.0068402995587319	0.004051758804087	4.678969805318918e-05	0.0391613775532277	0.0650334410124314	0.0015336134918664	0.0042293484499173	-0.0571442234462153	0.042317278435263	0.0017907520541675	0.0032654622732709	-4.9990571017186254e-05	-0.0002359951925589	5.5693730910952994e-08	2.4990571906243422e-09	0.0001780025521682	7.162351099986334e-09	3.168490857839276e-08	5.129927327947546e-17	-0.0001059955256435	-5.697897611361815e-05	3.246603718956268e-09	1.1235051456441868e-08
872.5563093397204	0.2284132379976426	761354.5129685539	0.0521726072925677	873.5852343910619	2.7729565039613817	7.689287772861729	763151.1617460867	809.4059927520422	0.0020198532403128	4.079807112402284e-06	655138.0611029189	823.738696884323	676.663284621727	1.196839	19.343933	0.0820517391261042	0.0454603041711056	-0.1131086905	0.1547323472	-0.0731612442	-0.0490407	0.0452160717	-0.1767806278	-0.0285449526	0.0187306627	0.0850379038	-0.0881335496	-0.1324648856	-0.1030378838	0.0583735679	-0.0250758453	-0.1465084416	-0.2022702941	-0.024039433	-0.0593188006	-0.0156937903	0.1390996045	0.1128341774	-0.0342228742	-0.0270929881	0.0745999827	0.1651267608	-0.0250812522	-0.124977548	0.1394833091	0.0386150373	-0.0631265441	-0.1181453056	0.0424132934	-0.063829034	0.1575329679	0.0067823113	-0.0186218322	-0.105057367	0.1692087654	0.0189592692	0.1770765154	-0.0831910035	-0.1502284873	-0.02778221	0.0781629873	-0.022357887	-0.0422970124	0.1682905659	-0.2622638597	0.12698845	-0.1285125144	-0.0070723858	-0.2421552882	0.0747323671	0.0279723108	0.0452969585	0.0586382754	-0.0242295581	0.145470031	0.0342249348	-0.1430099128	0.1138689199	-0.0018747862	0.1029053181	0.0584199836	-0.0175940277	0.0742529571	0.081011921	0.032953843	0.0472041795	-0.1084380216	-0.0183051419	0.0047533574	-0.0471350826	0.0970621018	0.016850859	-0.0717238087	-0.0381608159320592	0.0254926113447737	0.0014562478726005	0.0006498732331756	0.003649851943436	-0.0355115256097917	1.3321419209003545e-05	0.0012610684511348	-0.0617910636925955	-0.0046468402463802	2.15931242753788e-05	0.0038181355522623	0.0001440040458783	0.0001939946168954	3.763391138442649e-08	2.073716522931953e-08	6.199106474791272e-05	-0.0001160114874202	3.842892108579906e-09	1.3458665213467472e-08	-0.0001240046598309	-1.8009134187399998e-05	3.2432891417977937e-10	1.5377155659777225e-08
872.1657636004536	-0.3905457392668268	760673.1191967623	0.1525259744594722	872.7789249276757	-0.806309463386242	0.6501349507462095	761743.0517979093	809.8528249082751	0.446832156232972	0.1996589758438071	655861.5980119134	824.7504918653887	676.802700233875	1.122064	18.135393	0.0781316805589088	0.0542612220167519	-0.1219147593	0.0342039808	0.0022681746	0.0524022704	-0.0847391099	-0.0718452226	0.1062024673	-0.036389146	0.0116783638	0.0883688228	-0.0246340752	-0.1094364037	0.1016114751	0.0161785329	0.0957634988	-0.0494015626	0.0249273806	-0.0115987032	-0.055065277	-0.056373421	0.2445340608	-0.0551186441	-0.0682387103	0.0966731634	0.1380049724	0.1282199758	-0.0100049652	-0.1276959633	0.0674184641	0.0516560134	-0.0439761688	-0.0519444951	0.0664041118	0.1060022515	-0.1328491416	0.0826820219	0.0373848974	-0.0241917719	0.141213758	0.0671309975	-0.0570357428	-0.0185009602	-0.0909783784	0.0493637477	-0.1615994198	-0.0535236742	0.1420433296	-0.0042729191	0.143812699	-0.0022642895	-0.1415211178	-0.1302944873	-0.0053748628	-0.0559854445	0.055373824	0.0434665184	0.0004165351	0.0531385902	-0.0377162936	0.0014710505	-0.0297784896	-0.1961812339	0.0857180561	0.0286395935	-0.0516644194	-0.1573834915	0.0187831805	-0.0264068013	0.0041827383	-0.1189828637	0.0755376983	-0.1273941871	0.1338398971	0.0948006283	0.0101290257	-0.0799246852	-0.0382024704577617	-4.16545257024975e-05	0.0014594287490761	1.735099511500025e-09	0.0037257623271216	7.59103836856e-05	1.388130491819856e-05	5.762386351295006e-09	-0.0131284477783708	0.0486626159142247	0.0023680501876153	0.0001723561410694	-0.000112007970676	-0.0002560120165543	6.554215262019918e-08	1.2545785494955677e-08	0.0001779945843527	0.0001160035196047	3.168207205889043e-08	1.3456816560698266e-08	9.100979871593448e-05	0.0002150144585468	4.62312173841884e-08	8.282783462314911e-09
872.5785166090094	0.4127530085557964	761393.2676475793	0.1703650460718613	874.8985019196246	2.119576991948861	4.492606624798983	765447.3886612033	808.7004889697159	-1.1523359385591905	1.3278781152950898	653996.4808598576	821.7668778136537	674.2494983797759	1.13599	18.36047	0.0826794812201323	0.0429497114409153	-0.1145652808	-0.1224359174	0.0076167365	0.1552084919	0.0105958369	-0.0393027983	0.0327374176	-0.0650724729	-0.1782267409	-0.0150067432	-0.0499941267	-0.0140632519	0.0618066152	0.0748833024	0.0763941736	-0.0673659487	-0.1200888443	-0.0037171806	-0.0850444821	0.0273711786	-0.0727673405	-0.0056869859	-0.0059187207	-0.1014458875	0.0298124292	-0.0883724714	0.0103350195	-0.18768233	0.0394034872	0.0176721752	-0.1015566299	-0.1678455507	-0.0331990053	0.0315642462	-0.0197933962	-0.0744378195	-0.0466683847	-0.0858541017	-0.0123350465	0.08488744	-0.0371350928	0.0159150012	-0.1438498588	-0.0352718057	0.0548739506	-0.0307288875	-0.1422722299	0.0562955914	-0.0195083366	0.1195364417	-0.0158853285	-0.0842799136	-0.048362569	-0.0258091502	-0.0323548561	-0.0564777229	-0.0117024795	0.06443327	0.0530484146	0.0621023824	0.0146036977	0.0799912315	-0.0301439155	-0.1527580135	0.0563520823	-0.116412771	-0.0774561296	0.0338559936	0.0088952155	0.0263771217	-0.0186857151	-0.160849383	0.1419191832	0.0924741833	0.0033794295	-0.0876327994	-0.0616535889330407	-0.023451118475279	0.0038011650283243	0.0005499549577415	0.0036929051683074	-3.2857158814199924e-05	1.3637548582111508e-05	1.0795928853415556e-09	0.0138179496143351	0.0269463973927059	0.0007261083324456	0.0001909357315443	0.0004779865655684	0.0005899945362444	3.480935527982447e-07	2.2847115686387442e-07	0.0001780348992952	4.031494250000996e-08	3.1696425367052014e-08	1.625294588779109e-15	0.0001459571113957	5.494731267976553e-05	3.0192071707279222e-09	2.1303478366976785e-08
871.6043008441449	-0.9742157648645388	759694.0572500105	0.9490963565105984	872.8853391489588	-2.013162770665758	4.052824341194632	761928.8153011928	808.5239719879085	-0.176516981807481	0.0311582448664225	653711.0132791041	820.7963748554607	671.5330643082497	1.017507	16.445478	0.109565605017022	0.0560224379854039	-0.1081552518	-0.0166211946	-0.1117603107	0.065037161	0.1492286364	-0.153147656	-0.0226386613	-0.033332058	-0.1311447194	-0.1271988008	-0.1459090433	-0.0085838736	0.0523356374	-0.0515698297	-0.0314551611	0.1230619817	-0.0710213236	-0.1666968232	-0.0795035156	0.0458999349	-0.0373198139	0.0811522882	-0.0512025057	0.0007971125	-0.1405641927	0.0489729927	0.0399571706	-0.1510833161	0.1769696341	0.092616646	0.0139940415	-0.0947397502	-0.1529808306	0.0814520179	0.0387095975	-0.0978620939	0.0041749871	0.0097584999	-0.1815879231	-0.0724007424	-0.0062405232	-0.0304038958	-0.001552436	-0.1953028087	-0.0812860829	0.1026304662	-0.023107231	0.0219031985	-0.1562980268	0.0250051492	0.0955614231	-0.1218794811	-0.0183037959	0.026019951	-0.170231806	-0.1498736179	-0.1355802307	0.1199019182	-0.0464812055	0.0330068848	-0.0665240049	-0.0283132448	-0.0530128173	-0.0558558641	0.1032795235	0.0603663948	0.1107785455	0.1118211011	0.0114715097	0.0020934239	-0.1535361586	-0.0800945623	-0.065706213	0.090084361	-0.0033794295	-0.0948006283	-0.1038654869377637	-0.042211898004723	0.0107880393768187	0.0017818443331611	0.0294297694488108	0.0257368642805034	0.0008661113298101	0.000662386182993	0.0399840475954107	0.0261660979810756	0.0006846646835552	0.001598724062112	0.0007199812348431	0.0002419946692747	5.856141995737144e-08	5.183729785261951e-07	0.0001780765912595	4.169196430000893e-08	3.1711272354603044e-08	1.7382198871932194e-15	0.0002129356451711	6.69785337754e-05	4.4861239867023986e-09	4.5341588984432614e-08
871.6364516011809	0.0321507570359926	759750.1037598976	0.0010336711779874	873.4609685912168	0.5756294422579913	0.3313492547942461	762934.0636523066	809.1188648414198	0.5948928535113964	0.3538975071589317	654673.3374422678	822.2922166677622	669.7909947246768	1.216499	19.661694	0.1112247481712778	0.0524100739664073	-0.1170751883	0.1086053761	-0.1254626486	-0.0171729282	0.0709826081	-0.1494643006	0.0554849702	-0.0440900944	0.043670951	-0.1083270511	-0.1397595766	-0.0670800361	0.0922951543	-0.0459415749	-0.1691164697	0.1458841205	0.0247937166	-0.0193462041	-0.0694467107	0.0223629927	-0.06704197	-0.0459814611	-0.0193951514	-0.000998978	0.1123627453	-0.135244713	-0.183984762	-0.0244355764	0.1347536634	-0.079419732	0.1716141236	0.0007242792	-0.1307421543	0.1769660598	-0.0185772083	-0.039712879	-0.0550627208	0.1579228262	-0.0234112764	-0.1953426089	-0.0052880469	-0.076327816	0.0098618218	-0.0203625197	0.0182593847	-0.0497659514	-0.0745913219	-0.0428272575	-0.1506417208	-0.103640014	0.0152792198	-0.086628763	0.0069556224	-0.1481646845	-0.1894229306	0.1319412639	-0.0406083648	0.1133916805	0.2744952744	-0.064491275	0.1335509076	0.1421469351	-0.0057209295	-0.0101990343	-0.0044869683	0.0179548617	-0.2111486861	0.0375537094	0.0347199908	0.0142452598	0.0193728926	-0.10924688	-0.0273903561	0.0876327994	-0.0101290257	-0.1013839798	-0.0872008287231409	0.0166646582146228	0.0076039845300025	0.0002777108334101	0.0210867418294213	-0.0083430276193894	0.0004446506809806	6.960610985789598e-05	0.0461624503060278	0.006178402710617	3.817266005456073e-05	0.0021309718182564	-1.1935930128067882e-05	-0.0007319171649711	5.357027363794318e-07	1.4246642802211858e-10	0.0006310008351209	0.0004529242438614	3.981620539232732e-07	2.051403706774209e-07	-0.0002029961385293	-0.0004159317837004	1.7299924869219633e-07	4.1207432257806765e-08
870.9743088517109	-0.6621427494699219	758596.2466797156	0.4384330206755877	874.3407132141572	0.8797446229403931	0.7739506015925345	764471.682783841	810.2847685906995	1.1659037492796642	1.359331552584378	656561.4062100835	824.2499339763934	668.3986717922236	1.234427	19.95146	0.0979212517539153	0.0549855847041754	0.0212974449	-0.0138101089	-0.1467336665	-0.0094383401	0.0728118558	-0.0536004157	0.1262076973	-0.0427328433	-0.0418229526	-0.0655511092	0.0455733398	-0.1141888405	0.1365007769	0.0491225157	-0.0753968037	0.1372338146	0.0376147954	-0.0297708362	-0.0091576257	-0.0872053535	0.0591761398	0.0006893928	-0.0671960829	0.051646638	0.1434764414	-0.1895809284	0.0862361033	0.0549934433	0.1480939172	-0.1521957842	0.0810587568	-0.0246971718	-0.097993037	0.0013155595	-0.1447180806	0.0260660175	-0.1196196783	0.0734344913	0.0474582632	-0.1311921801	0.0111406465	-0.0099546946	-0.0398963102	-0.0460614014	-0.1287228813	-0.0861751135	-0.0694301223	0.0768090045	-0.0367046669	0.0686404538	-0.0511377621	-0.0301664893	0.1161920694	-0.1512808959	-0.0148876183	0.1381886672	0.1190450041	-0.0385758877	0.2145044821	0.1162668046	-0.1207560119	-0.1327155562	0.0039884537	0.1375137303	0.0901281048	-0.0463785803	-0.0266069089	0.2009661594	-0.0810442745	-0.0428020164	0.0937866016	-0.1754900598	0.0239212844	0.0851211787	-0.016850859	-0.1073422654	-0.0657860873812694	0.0214147413418715	0.004327809292936	0.0004585911467392	-0.0031275231662419	-0.0242142649956632	9.78140115537976e-06	0.0005863306292802	0.0435266773683338	-0.002635772937694	6.947298979080061e-06	0.001894571642727	-0.000850951415117	-0.0008390154849889	7.039469840512129e-07	7.241183108896248e-07	0.0004775860154424	-0.0001534148196784	2.2808840214614841e-07	2.3536106896986663e-08	-0.000202296993623	6.991449063000138e-07	4.888036000052553e-13	4.09240736289041e-08
871.7882894417713	0.813980590060396	760014.8216078096	0.6625644009950705	871.0959738250962	-3.24473938906101	10.528333702924018	758808.1956142926	810.7484489656064	0.4636803749068576	0.214999490073764	657313.0475001364	823.2635346506978	664.5722132207002	0.989249	15.988761	0.0729154049958164	0.0351271617935546	0.0614393043	-0.0440442328	-0.1480206002	-0.0328493376	0.1214889443	0.0789072058	0.141684533	-0.0345746082	-0.0106888019	-0.1055671467	0.1556410829	-0.0137572821	0.0983870737	-0.0274795173	0.068583562	0.0317922216	-0.1674838484	0.0428976837	-0.0187653462	-0.065198109	0.0900070206	-0.176641978	-0.1615961628	0.0082014846	-0.0246820365	-0.0597738335	0.170880149	0.1241976506	-0.0476880765	-0.095199359	-0.1628850984	0.0331502687	-0.117833178	-0.0785184759	-0.1465281116	0.0317108292	0.0107375468	-0.0775058003	-0.070307898	0.0312880324	0.0646830015	-0.1714739719	-0.0310700517	-0.0234967696	-0.1296153172	-0.0214688746	-0.0149684297	0.1882879367	0.0919550588	0.0701455771	0.0283199935	0.0016867694	0.0745376051	-0.1387214454	0.0255779516	0.0143606681	0.2839949196	-0.0400077329	0.1040697831	0.1269609063	-0.0871803656	-0.0576814484	0.0149183165	0.0341711581	0.0458403171	-0.0595499665	0.0674373905	0.1532237402	0.0131845993	0.1579299867	0.1027314131	0.1527388729	-0.0838009424	0.0825512202	-0.0235265052	-0.1126387502	-0.0717261997274363	-0.0059401123461668	0.00514464772734	3.528493468508441e-05	0.0069221128302956	0.0100496359965375	4.791564603534296e-05	0.0001009951836629	0.0626056578215781	0.0190789804532443	0.0003640074951352	0.0039194683912725	-0.000845007300914	5.9441142029999445e-06	3.533249365830567e-11	7.140373385979634e-07	9.093197095344507e-05	-0.0003866540444889	8.268623341478178e-09	1.4950135011966679e-07	0.0001620383716824	0.0003643353653054	1.327402584122193e-07	2.625643389748361e-08
873.5165549870268	1.7282655452554536	763031.1718364034	2.9869017949171304	873.6651450709293	2.569171245833104	6.600640890415623	763290.7857118079	809.099422694804	-1.6490262708023238	2.719287641796219	654641.8758050652	822.3806395268703	668.6434031218486	0.884502	14.295779	0.1267135516919429	0.071583464327704	0.071634384	0.0146418958	-0.1596046064	-0.0840768898	0.1174156632	0.0877645289	0.141662828	0.0574611635	0.0043281288	-0.0864640488	0.0973574222	0.1774061432	0.0040897379	-0.1302204944	0.1614892322	0.1743094241	-0.1148062525	0.0687241623	-0.0213750559	-0.0574432067	-0.0694276941	-0.098624276	-0.1167625977	0.0741645397	0.0107666843	-0.0355037963	-0.030946307	-0.0693443054	0.0341741833	0.1112548421	0.0485875124	0.0790657522	-0.1207064096	-0.1005091539	-0.0137771718	-0.0227575047	0.2044345488	-0.1140935739	0.0066860169	-0.0885029035	0.0743590658	-0.1667547605	-0.0876933123	-0.002412616	0.0098771421	-0.0634755354	-0.1805233433	0.0297580284	-0.0140425284	0.0103940942	0.1041271719	0.0746241073	0.0490851991	-0.1591201222	-0.0731945542	0.0532362333	0.1840817702	-0.1110528115	0.0911349319	0.1626065285	-0.0652626263	0.0110362623	-0.0308708867	0.0411735858	-0.0060129212	-0.0719134252	-0.0929032318	0.1175650384	0.1580357059	0.2075523484	0.0285792693	0.0288717794	0.009800238	0.0799246852	-0.0301376669	-0.1172407796	-0.102109807839426	-0.0303836081119897	0.0104264128570045	0.0009231636419029	0.0609061808144417	0.0539840679841461	0.0037095628614014	0.0029142795961169	0.0986485626542048	0.0360429048326266	0.0012990909887737	0.0097315389137405	-0.0008450131684604	-5.8675463999232486e-09	3.442810075525228e-17	7.140472548714843e-07	9.087819508013516e-05	-5.377587330991608e-08	8.258846341023101e-09	2.8918445502441442e-15	0.0002880381435263	0.0001259997718439	1.5875942504714856e-08	8.296597212607742e-08
873.7050089968222	0.1884540097954641	763360.4427461373	0.0355149138079888	873.4320822694248	-0.2330628015045022	0.0543182694451269	762883.6023375032	808.9855359919418	-0.1138867028622598	0.0129701810888366	654457.5974441693	821.8320494641315	667.8609538449701	1.190226	19.237057	0.1165852913481307	0.0640444075065305	0.132938597	0.1181739434	-0.0485058976	-0.1667968306	0.0153589566	0.0187760436	0.0387762057	0.0032683538	0.1200408641	0.0035615742	0.0103203285	0.14394406	0.0265024045	-0.0191080259	-0.0680003063	0.0961439801	-0.0406251481	-0.053619673	-0.120930165	-0.0528504177	-0.0827374014	-0.0354081807	0.1997088627	0.0386770966	0.1499321739	-0.0279732425	0.0906171799	-0.0152427697	-0.1709738181	0.0775271017	-0.1841611169	0.1610131779	-0.0052698669	-0.0209792603	0.0073545614	-0.1018751081	0.0641049097	0.0395515196	-0.0358324592	-0.0154835957	-0.0220676214	0.0570413883	-0.0192059168	-0.1442253931	0.043213892	-0.1312902408	-0.0791561483	-0.0019956921	0.0778358867	-0.1357043438	0.0317767203	0.1020877797	0.0556024813	-0.0733650336	-0.0257077101	-0.1301217	0.4257084115	0.0657645715	0.0505125438	-0.1019902904	-0.0213104003	0.0049383446	0.1851739825	-0.0025748109	0.0582922346	0.1742975713	-0.0784036687	-0.0607775894	0.1075569457	0.1474352659	0.0556815884	0.0654462234	0.1101608923	0.0772433738	-0.0366662233	-0.1211199807	-0.1019420352650399	0.0001677725743861	0.0103921785539786	2.8147636716141043e-08	0.0121984747152197	-0.0487077060992219	0.0001488027853778	0.0023724406334481	0.1089226251791757	0.0102740625249709	0.000105556360767	0.0118641382759231	-0.0005719478893392	0.0002730652791211	7.456464666153885e-08	3.271243881195658e-07	-0.0006560457921336	-0.0007469239872137	4.303960813762027e-07	5.578954426752641e-07	0.0001593124068702	-0.0001287257366561	1.6570315277655613e-08	2.5380442982776146e-08
874.8068706108954	1.1018616140731865	765287.060868028	1.2140990165679677	871.4034420529703	-2.028640216454505	4.1153811278165815	759343.9588217643	810.4455886807721	1.4600526888302738	2.1317538541605123	656822.0522121232	822.8261546250228	668.7655815465258	1.158798	18.729101	0.2058408232782538	0.1070069955096894	0.1394455767	0.0097812369	0.0097826482	-0.1033589318	-0.0464999825	0.1450320636	0.0896963131	0.0113331397	0.0995457538	0.0141573169	0.12006968	0.0730871412	0.1070917137	-0.0270545747	-0.0316659792	-0.1969311075	-0.0826091874	0.0147579791	0.156682488	-0.117225583	-0.0920915764	0.1982597876	-0.0696278326	-0.1076718945	-0.1737502993	-0.0070331821	0.0345668079	-0.0429710171	-0.2286777232	-0.1679448961	-0.0017670947	0.1107187836	0.0432396634	-0.0857942728	-0.1448401283	-0.0820744604	-0.0537097147	0.0679189115	-0.1204028963	0.1950466029	0.1164565084	0.1765295988	-0.0332784369	-0.0114054592	0.1219555204	0.243958344	-0.0580020036	0.0485307635	0.1433271431	-0.0093699701	-0.114250377	0.1005699402	0.173495437	0.0344079569	-0.1282473811	-0.1728212663	0.1990194391	0.0333246393	-0.0624480428	-0.0740538749	0.2028665333	-0.094926594	0.2700207386	-0.0496813838	0.25562287	0.1234477634	0.2018322367	-0.2013671803	-0.1046059324	0.0932977777	0.0967271267	0.0023305798	0.1120038238	0.0745091236	-0.0430942802	-0.1242524367	-0.1613791694236965	-0.0594371341586566	0.0260432363238821	0.0035327729169941	0.0056057355411809	-0.0065927391740388	3.142427095765872e-05	4.34642098169058e-05	0.0428761408716553	-0.0660464843075204	0.0043621380893835	0.001838363456046	-1.201913527013882e-05	0.000559928754069	3.135202096333313e-07	1.4445961264189494e-10	-0.000151998437355	0.0005040473547786	2.3103524958361866e-08	2.540637358593039e-07	-0.0002520007970429	-0.0004113132039131	1.691785517132594e-07	6.350440171025687e-08
877.0479631595855	2.2410925486900624	769213.1296823777	5.022495811794119	876.4823876861343	5.07894563316404	25.795688744636067	768221.375923987	811.5555742971292	1.1099856163571076	1.232068068519668	658622.4501727432	825.7002176976466	676.3717115938274	1.445626	23.364969	0.2522279637877988	0.1300033730459488	0.1429406687	-0.1303860694	-0.0251374338	0.0058616651	0.0310594873	0.2412217823	0.0696036622	0.1524645085	0.0380208953	0.0307496973	0.2748390216	0.0241246998	-0.0293372638	0.0166814241	0.1132191927	0.1519884493	-0.0161767236	0.131760197	0.1259683728	0.1116021957	0.0156080231	-0.0373931905	-0.1311599794	-0.0172842848	-0.1193516012	0.0916547352	-0.1816699849	0.0786063041	0.1138699442	0.0474481018	-0.0187638695	0.0440368568	0.0197295249	-0.2063792737	-0.0966193095	0.1693922225	0.1170211808	-0.1171746556	0.0098728357	-0.1300578866	0.061896741	-0.0309877755	-0.0315736548	0.1033884411	0.1246966876	0.0552532875	0.0277067389	-0.16752351	0.0228367248	0.0919715739	0.0446737765	0.2888964641	-0.0334297279	-0.1045919327	-0.256385943	-0.072536897	-0.1763051027	-0.1306938148	0.0441038907	-0.0922097664	0.2005598674	-0.0014825917	-0.046600362	-0.0236340305	-0.1081219631	-0.0827414529	0.1268388264	0.0049086278	0.0073514325	0.048971428	-0.0714734618	-0.1022641612	-0.0811290556	0.0717238087	-0.0494042187	-0.1266188352	-0.163381041288062	-0.0020018718643654	0.0266933646523714	4.00749096133814e-06	0.0638445577261137	0.0582388221849327	0.004076127551243	0.0033917604094882	0.1515736231016689	0.1086974822300135	0.0118151426431441	0.0229745632201667	0.0005900649871612	0.0006020841224313	3.625052904839153e-07	3.481766890735471e-07	0.0008179537000541	0.0009699521374091	6.690482554321926e-07	9.408071488644816e-07	-0.0001582413067136	9.375949032929998e-05	8.790842026810097e-09	2.5040311150427636e-08
