global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
970.815871709705	-0.9854368220960624	0.9710857303427864	942483.4567634744	1236.0125968126747	0.189108747777027	0.0357621184857952	1527727.1394796115	898.0306764974633	-0.6606164196221016	0.4364140538743246	806459.0959304917	931.4773475932104	898.7397443419763	1.196192	18.999828	0.1094618218921963	0.0554265032113009	0.009150917	-0.0413781864	-0.0661245275	0.0153507005	-0.0850989746	-0.0579740816	0.1479160249	0.0132930048	0.1751431664	0.0215257274	0.0843691775	0.0449884609	0.0035287621	-0.1299660718	0.065187355	0.021841744	0.0145779786	0.1702236619	-0.0726887615	-0.0004830735	-0.0128106636	-0.1943615423	-0.0088890612	0.0700881319	-0.0671293096	0.0589087771	0.0953713351	0.0262097886	0.0135793085	0.0807417155	-0.074488093	0.014599951	-0.004915925	-0.1292020162	0.1093447492	0.0484816923	-0.1184876247	-0.0083917687	-0.0037598295	0.0039315226	-0.0488737798	0.046397763	0.0095719564	0.0430313571	-0.0943813024	-0.091301679	0.1079380359	0.1149138429	-0.0409511624	-0.0904055693	-0.082054182	-0.0154794125	0.0214557789	-0.0613782696	0.1092214757	-0.0865409252	-0.1122004715	0.0742903453	0.002663256	0.124193437	-0.0264653042	-0.0590026695	0.00350436	0.0205641756	0.0601929573	-0.0103153437	-0.18102939	0.0356918106	0.1326177964	0.0264241028	0.0528320738	-0.1721361973	0.0327247615	0.122145473	-0.0544285115	0.0765338873	0.0314872197	0.040461118	-0.1682005482	0.0177161304	-0.1046616367	0.1095893441	-0.1147600185	-0.1156317904	-0.0388068923	0.0570111864	0.0873507146	0.0592378096	0.0499836509	0.1013839798	0.0301376669	-0.0540487397	-0.0035673120225965	0.0017211543443665	2.9623722771316767e-06	1.2725715066561531e-05	0.047721614061686	0.0453449371307783	0.0020561633233942	0.0022773524486525	0.0203111046902364	-0.0147469847931774	0.0004125409737377	0.0002174735604902	-0.00047101555627	-0.0003340314394431	2.2185565424833758e-07	1.1157700253649616e-07	-0.0002139654940169	-0.0002789986067196	7.78402225515247e-08	4.578123262989608e-08	-0.0001470505306391	0.0003399448663146	1.1556251213365125e-07	2.162385856124089e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.3636355596252	-1.4522361500797842	2.1089898355985537	939665.857945374	1224.7368111959318	-11.27578561674295	127.1433412747472	1499980.2566983793	897.9234220259417	-0.1072544715216281	0.0115035216613837	806266.4718227774	930.7646911033552	888.5597396153611	1.295889	20.583384	0.0826786448010671	0.0386838340078165	0.0468426647	0.0110847774	0.0306584333	-0.0681021835	-0.1899877761	0.0892415413	0.025367309	-0.034255287	0.0728158339	0.0383712977	-0.0422775266	0.0288733961	-0.0286529641	-0.0039173279	0.0545993506	-0.0651119415	-0.038961161	0.120338009	0.009630106	-0.0059999218	0.0662974496	0.0377880772	0.0156876196	-0.063195262	0.0173448693	0.0471525728	-0.0824598512	0.050599325	0.0101942075	-0.0873886453	0.0245720808	0.0410517089	0.0572857039	-0.0617048693	0.0592789082	-0.1611033821	-0.1390312223	-0.0183307285	0.0855329306	-0.050205364	0.0216279197	0.1264455152	-0.2092726853	0.0561739189	0.0336684302	-0.0712599436	0.0947562661	0.0430235453	0.0446733382	0.0290252199	0.0525839665	-0.0849604768	-0.0806951849	0.033180421	-0.0421100646	0.0685718816	-0.0086417664	-0.0321007467	-0.0216999866	0.0252562016	-0.0275831728	0.0988793869	-0.1837830047	-0.0251519507	-0.0980908094	-0.0340827513	-0.1120423908	-0.0593728176	0.0614279825	0.021591265	-0.0122689699	-0.035534189	-0.1587622238	0.0334573155	-0.0218568162	-0.0598826	-0.013709196	0.0417298075	-0.0301720238	-0.0483589276	0.0086713612	0.0803704729	0.1261032529	0.0994620399	-0.1391343356	-0.0588919866	-0.2793748725	0.0882859794	-0.1186635072	0.0992570537	0.0235265052	-0.063080731	0.0069079336060582	0.0104752456286547	0.0001097307709806	4.7719546705708246e-05	0.0371973138095995	-0.0105243002520864	0.000110760895796	0.0013836401546498	0.0394340884518413	0.0191229837616049	0.0015550473320276	0.0003656885079466	0.0001599896547057	0.0006310052109757	2.5596689612849117e-08	3.981675762784877e-07	-0.0003450044621866	-0.0001310389681697	1.7171211178979656e-08	1.1902807892866513e-07	-5.797240661007828e-05	8.907812402902173e-05	7.934912180529778e-09	3.360799928164248e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.9735052529142	-0.3901303067110575	0.1522016562144638	938909.6538821192	1235.1908664858438	10.454055289912048	109.28727200453808	1525696.4766500497	899.8686222060587	1.945200180117013	3.7838037407272576	809763.5372310304	932.652501487516	886.3903540009192	1.291917	20.520292	0.162520372260067	0.087908465918463	0.079740268	-0.095630726	-0.0436281273	0.0048721916	0.0750196462	0.0265580814	0.1246095294	-0.0422885722	0.0581913362	0.0224838641	0.1280776706	0.0598124941	-0.1192334845	-0.0634930535	0.1287346635	0.0993888324	-0.0964157677	0.0167711138	-0.1079629646	-0.0332473111	-0.0211911703	0.0992987805	0.0067998954	0.0295035628	-0.0340237746	-0.0298473718	0.0239857397	-0.1070986058	-0.0278159668	-0.046405416	0.1066595367	0.0262595366	0.0938254127	0.0579629287	-0.1240845831	-0.164594282	-0.0401835981	-0.0055339727	0.0989219716	-0.1519225347	0.087036324	-0.0336833227	0.0628098511	0.0909230972	-0.1335907889	-0.0872445996	-0.0752838435	0.0926512685	-0.0373316004	0.0802152002	0.0843567376	0.0311244637	0.0690995884	0.0878671329	0.0544054499	-0.0717788109	0.1333601175	-0.1008061905	-0.0119360449	0.1166498456	-0.0301621652	0.0554815603	-0.0018647342	-0.0279080644	-0.1589852785	-0.0831685486	0.0078831495	-0.0196087125	0.0981007568	-0.1851844863	-0.045638586	-0.0575027934	-0.0836145364	-0.0350877417	0.0232472434	0.1122997943	0.0717912434	-0.1135584875	0.1217507065	0.012954363	0.1548232589	-0.0093413193	-0.037124467	0.1046033573	-0.0722975882	-0.013739733	-0.1793251817	0.0317445398	-0.1177241816	0.0970621018	0.016850859	-0.0717238087	-0.0326788364194499	-0.0395867700255081	0.0015671123610524	0.0010679063497291	0.0521047402525027	0.0149074264429032	0.0002222313631505	0.0027149039567807	0.043270092461185	0.0038360040093437	0.0018723009015994	1.4714926759700969e-05	-0.0010909829039144	-0.0012509725586201	1.190243696633497e-06	1.5649323424205195e-06	0.0004570479551375	0.0008020524173241	6.432880801354323e-07	2.088928332953702e-07	-8.875086631211792e-05	-3.077845970203964e-05	9.47313581630078e-10	7.876716271151428e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.0934999493788	1.119994696464687	1.2543881201090263	941081.3986440354	1229.174997469274	-6.015869016569695	36.19068002452323	1510871.17440359	899.957008710046	0.0883865039872944	0.007812174087096	809922.6175263338	932.395211760887	890.9132189105036	1.386428	22.021467	0.2431993668213748	0.1179795508001947	0.0732389851	-0.0831832005	0.0318764883	0.0779115247	0.1521088511	0.0259650643	-0.0998904333	-0.0829784569	-0.142990025	-0.008837907	0.1403357621	0.0160517554	0.0363006191	-0.0757147764	0.0673698014	0.053052667	0.0363118247	-0.0144390053	-0.0461273942	-0.1687643627	0.1299869042	0.1684795251	0.1083180139	-0.0793110934	0.004930838	-0.0066738458	0.0513613717	0.0665232129	0.0452597806	0.0500633259	-0.0427120647	0.0619548168	-0.0827944582	0.0924088243	0.1062801179	-0.1049501299	-0.0509387452	-0.0795696877	-0.1304314028	-0.1661864105	0.1786300936	-0.0183430888	-0.0060639577	0.0797309447	-0.0085521862	0.0826164198	-0.0744972719	0.0706665037	-0.0976834693	0.0741311255	0.2386547769	-0.1111588977	-0.0331710727	0.0875341448	0.063218104	-0.1131313663	-0.0567491862	0.0009592401	-0.1118824678	0.0346463223	0.0491430492	-0.1240951799	0.0508218828	0.0622612187	0.0960156088	-0.198723214	0.0948197475	0.0596326009	0.1755941253	0.0298824649	0.0461811209	0.0418535597	0.0637196633	0.0544845558	0.1085906487	-0.1193681837	-0.1098361396	0.0730036972	-0.0049879626	0.0734166313	0.0279752097	-0.0338756099	-0.1000595263	-0.0735474408	-0.0302217701	-0.0059535884	0.0371348888	-0.0601616059	-0.0350375215	0.0948006283	0.0101290257	-0.0799246852	-0.0212040519676577	0.0114747844517922	0.000131670678215	0.0004496118198471	0.1389740906599428	0.0868693504074401	0.0075462840402106	0.019313797874758	0.1188633276387491	0.0755932351775641	0.0141284906573566	0.0057143372046105	-0.0003390029674093	0.0007519799365051	1.1492301191231093e-07	5.654738249062143e-07	-2.2958991848787136e-05	-0.0004800069469862	2.3040666915509626e-07	5.271153067126742e-10	-0.0002420039185123	-0.0001532530522001	2.3486498008671737e-08	5.856589657530794e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.2617728887202	-0.8317270606586362	0.6917699034318547	939468.3843833852	1231.589325695503	2.4143282262289176	5.828980783965672	1516812.2671671037	898.8780469459122	-1.078961764133851	1.1641584884628318	807981.7432812975	932.5933476034404	883.3544560972279	1.251104	19.872032	0.1591473902272736	0.1022899364694315	0.087913114	-0.092449114	-0.0236497086	0.137220309	0.0861064856	0.1192193716	0.0372131669	-0.1112335806	-0.1973693901	0.0610165786	0.0420849739	0.0965254248	0.0441017672	-0.0554847774	0.0179767992	0.0486662179	0.1134785868	-0.1644057924	-0.1034574684	-0.0835419591	-0.0395595207	-0.0269793238	0.0181688547	0.0385533547	-0.0384775415	0.1120140437	0.1178452834	0.0650608004	-0.0634359888	-0.0257366019	-0.0077699936	0.2087827317	-0.0087165064	0.1104014721	-0.1469727839	-0.0658691403	0.0144760895	-0.1081646422	0.1340343615	0.0177937702	0.0961361136	-0.1007233446	-0.0171397049	0.0679385609	-0.0337909815	0.1635638559	-0.1082719643	0.0218255992	-0.0049597728	0.0136183018	0.0524641817	0.0329843192	0.1249474732	-0.03625227	0.1499717434	-0.0797801291	-0.1511616217	-0.1014863029	-0.0047624944	-0.0774419404	-0.1009954641	-0.0998608559	-0.0589115348	0.0905988255	-0.2045445064	-0.1449059678	0.1544451191	-0.0502503033	0.0057697289	0.0173528829	-0.0405526492	-0.1334497723	0.0051487026	0.1525116025	-0.0663873171	-0.0275918871	-0.0074375435	-0.0267440747	-0.0757335295	0.0848827035	0.0885467672	-0.0308304347	-0.0341262024	-0.0428748355	-0.0135570917	0.0013684163	-0.1034628001	-0.0271287863	-0.0195883104	0.0924741833	0.0033794295	-0.0876327994	-0.0158819108717125	0.0053221410959451	2.832518584514876e-05	0.000252235092937	0.0450948008851384	-0.0938792897748043	0.0088133210486216	0.0020335410668702	0.0891673157924657	-0.0296960118462834	0.0079508102056333	0.0008818531195746	-0.0001230504679567	0.0002159524994526	1.5141417664362854e-08	4.66354820198252e-08	-0.000405984646137	-0.0003830256542882	1.4670865184291356e-07	1.648235328989851e-07	-0.0002480247149763	-6.020796464000004e-06	3.624999006091496e-11	6.151625923907487e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.2177974454968	0.9560245567765832	0.9139829531598624	941322.574479991	1236.555630319487	4.966304623983888	24.664181618203745	1529069.8268748235	898.586491564992	-0.2915553809201583	0.0850045401434986	807457.6828230815	932.1423207646992	891.5307714017335	1.385176	22.001589	0.0899632858627332	0.0589664556078773	0.0693630775	0.079760261	0.0654400742	0.028757506	0.0052988814	0.0688953178	-0.0910561136	-0.1250348187	-0.1465537827	-0.1137524489	-0.0118785927	-0.0497900916	0.0105293141	-0.0555410981	0.0082571284	-0.0637055069	0.0051579649	-0.0116436743	0.1213208926	-0.0166111068	0.1038116509	0.0422165557	0.0079237043	0.0145030519	0.0951377001	0.0531155446	0.0896309593	-0.0004204258	-0.0067396718	0.0458711494	-0.1098409444	0.112071277	-0.0632318918	-0.1082695896	-0.0396434833	0.0920508017	0.1032980819	0.1362555417	0.1370152114	0.065149632	-0.0311934083	0.0069567839	-0.0509657648	0.0573904955	0.115236186	0.0802503832	0.0165578242	-0.1105012674	-0.0585459214	0.1467935825	0.0449695213	-0.0871600141	0.0451511407	-0.0893325924	0.0391718776	-0.0909390652	0.0116881645	0.1182344992	0.0185401795	-0.0786140749	-0.056105943	0.0690412644	0.0517270331	0.0837446205	0.0049173508	-0.0901242103	-0.0899925319	-0.0687446815	-0.0924093876	0.0892253928	0.056658267	-0.0467518327	0.0811012505	0.0638181088	-0.0343557963	-0.1203683665	-0.0835598392	0.1041345313	-0.0615336298	0.1318493503	0.0744514066	-0.0574862708	-0.0360962507	0.0105989843	0.0052194761	0.0253880952	-0.0428752195	-0.0624424649	-0.0218534899	0.090084361	-0.0033794295	-0.0948006283	-0.009323465987066	0.0065584448846465	4.301319930494585e-05	8.692701801197657e-05	-0.0108002678482961	-0.0558950687334345	0.0031242587087153	0.0001166457855949	0.0892303800158202	6.306422335450312e-05	0.0079620607177676	3.977096267306657e-09	3.693761748945544e-05	0.0001599880854461	1.364387585797324e-09	2.5596187484726343e-08	-0.000256008996941	0.000149975649196	2.2492695351761663e-08	6.554060651473695e-08	-0.0004869951407601	-0.0002389704257838	5.7106864399290676e-08	2.3716426712394965e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.8617846997852	-1.3560127457116096	1.8387705665323384	938693.1578516528	1229.887530443145	-6.668099876342012	44.46355596087236	1512623.3375395376	898.6175949286624	0.0311033636703541	0.0009674192316103	807513.5819153734	931.3530281386586	885.9411663285671	1.291292	20.510365	0.1195333318171868	0.0671514289693808	0.0638771233	0.0498112908	-0.084691265	0.0298045441	-0.1400942714	-0.0450906698	0.1011207346	-0.0339046841	0.163972746	0.0140452649	-0.0610722806	0.1203384949	-0.0819623184	-0.0767671786	0.0852586228	-0.0138578993	-0.0334487419	0.156885676	-0.0145676041	-0.0459979955	0.0065561862	-0.1215329552	0.0666249303	0.0703322934	0.075094339	-0.0634835785	0.0653939596	-0.0359214019	0.0885558136	0.1562883346	-0.0221146027	-0.0303356419	-0.0048229321	0.0125171447	0.009285288	0.0553617967	0.0041632789	-0.2155386132	0.0501297163	0.0433268116	0.0649506529	0.148323422	0.0848000808	0.0870781362	-0.0281288286	-0.1169363568	0.1249100014	0.0749844982	-0.0289180669	-0.0734910385	-0.0511363605	-0.0400170165	0.1015845505	-0.1586900285	-0.062476145	-0.0391765143	-0.0211601966	0.130703362	0.0799649401	-0.0393863535	0.0776876477	-0.0989187587	-0.046882369	0.1065005788	-0.0125752817	-0.0584468697	-0.1586976126	-0.0411299987	0.1103359406	0.0858436867	-0.0024710253	-0.0690980972	0.1310546102	0.0749484929	-0.0867325793	-0.0128763721	0.1257504475	0.006260407	-0.0873252439	0.0659853649	0.001575293	0.0033071736	0.0622948014	-0.0118903579	-0.0217156773	0.0135259204	-0.126465414	-0.0595077914	0.0197334496	0.0876327994	-0.0101290257	-0.1013839798	-0.0091592204821466	0.0001642455049194	2.6976585886228673e-08	8.389131984057379e-05	0.0474584886345468	0.0582587564828429	0.0033940827069271	0.0022523081434754	0.0738538931836529	-0.0153764868321673	0.0054543975383824	0.0002364363472998	0.0005179335587684	0.0004809959412789	2.6825517129849965e-07	2.313570955268179e-07	-0.0004780710037493	-0.0002220620068083	4.93115348677295e-08	2.2855188462586327e-07	-0.0002753762289022	0.0002116189118579	4.478256385592165e-08	7.583206744439686e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.1973688661903	-0.6644158335948305	0.4414483999315134	937406.145079414	1233.664897639577	3.777367196432124	14.268502936681482	1521929.079668068	898.6758917337631	0.058296805100781	0.0033985174849584	807618.3583834744	933.2415497759324	893.9174076970211	1.312201	20.84248	0.0497561799362712	0.0305130335275437	0.072043571	-0.0156525657	0.0943756735	-0.0430793353	-0.1387807966	-0.002363371	0.0089636049	-0.1022494323	0.1289661982	0.0555261332	-0.0482505172	-0.001982244	-0.0722163598	0.0050572123	0.1268062814	-0.0291288492	-0.007150936	0.1153198333	0.0542803781	0.0333016424	0.013601383	0.1196932837	0.1602390236	-0.0704783105	-0.0812315268	0.0574992459	-0.0395187761	0.0443904245	0.0576354322	-0.0085517608	0.0803938842	-0.1211657018	-0.0309883581	-0.1634166149	-0.06279989	-0.0257103403	0.0431843098	0.0671594461	0.0477901197	0.1465640215	0.1058054683	0.1111617159	-0.1304020187	0.1343437714	-0.0144043889	-0.0677350231	0.1190317438	0.0309308723	0.078761297	0.0096281237	0.0861829612	-0.0652308606	-0.0178787221	0.1351070684	-0.0340039631	0.0258290171	0.001748017	0.0161442899	0.0728844385	0.0104503705	0.0542725659	0.1080297841	-0.0021164256	-0.0750677648	0.0438427693	-0.0172192477	-0.0844920097	-0.0774296901	0.1454626979	0.066387477	-0.115288893	0.0117403563	-0.0306371916	0.121422365	0.0674303975	-0.0400215533	-0.0555284342	0.1596921236	-0.0427381486	0.0295244386	-0.0004781554	-0.0170501322	0.1765717223	-0.0806145614	-0.0320474111	-0.1663657349	-0.0642908727	-0.0106087378	-0.0746234244	0.0851211787	-0.016850859	-0.1073422654	-0.0092253307935123	-6.611031136570002e-05	4.370573268869805e-09	8.510672824972628e-05	0.0714604183461489	0.0240019297116021	0.0005760926298806	0.0051065913902066	0.0587459495349094	-0.0151079436487435	0.0034510865867581	0.0002282499612936	0.000517884118851	-4.943991739993821e-08	2.682039605580767e-07	2.4443054325127134e-15	-0.0004781257018748	-5.4698125499992075e-08	2.9918849332128825e-15	2.2860418679327014e-07	-0.0004868760161505	-0.0002114997872483	4.473216000607616e-08	2.3704825510258198e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.4836622030418	-1.713706663148514	2.9367905273196144	934090.6693054036	1226.2140667923095	-7.450830847267525	55.514880314593306	1503600.9375993344	897.8598872141225	-0.8160045196406145	0.66586337607391	806152.3770681568	931.4937845059457	884.8802589989019	1.367538	21.72143	0.03461074578374	0.0254502485743514	0.1070460392	-0.1896427822	-0.0093260906	0.0352167848	0.0523323045	0.0503414393	0.039610843	-0.1455225234	-0.0178987364	0.0974864889	0.1038367721	0.0646209147	-0.019685668	0.0491290835	0.1417271571	-0.0653395251	0.1001853351	-0.1268508699	-0.0709084206	-0.0333537152	-0.046776058	0.0262382793	-0.0219318998	0.0024869034	-0.1119232898	0.0806176883	0.0622022797	-0.0278829687	0.0366248159	-0.0566551098	-0.1101531733	-0.0263363607	0.0215118205	0.2614023016	-0.1146300741	-0.1274587156	0.0061457891	-0.0358254733	0.1510830669	0.0637594113	-0.0784964907	0.0526755593	0.0575826591	0.1578148811	0.0005998631	0.0929549146	-0.0802831248	0.0919068467	0.0431652072	-0.0452116334	-0.0070471806	0.0667768201	0.0027964899	0.1296695198	0.0633717921	0.0134117642	-0.0515685457	-0.1683635545	0.0038423003	0.0357755799	0.0218130709	-0.1470473027	-0.1596785776	-0.037980364	-0.2088508882	-0.0546734317	0.1416836803	-0.1429858782	0.0827731502	0.0206565375	-0.1385426482	-0.0892072146	-0.0072715904	0.0366557104	-0.0511162232	0.0117475037	0.0350422698	0.0221008186	-0.0346487597	-0.0155898963	0.030546523	-0.0854167834	0.2059953416	-0.1125159781	-0.021912085	-0.1112415199	-0.0403838946	-0.0845129165	0.0395876311	0.0825512202	-0.0235265052	-0.1126387502	-0.0093415206208788	-0.0001161898273665	1.3500075983457276e-08	8.726400751030384e-05	0.0715109824379993	5.056409185040522e-05	2.5567273846562162e-09	0.0051138206092478	0.0589326803744825	0.0001867308395731	0.0034730608161209	3.4868406447675384e-08	0.0001079505712938	-0.0004099335475572	1.1653325842657797e-08	1.6804551341283118e-07	-0.000203026564667	0.0002750991372078	7.567953529247598e-08	4.1219785960483536e-08	-0.0004869885518845	-1.1253573399999705e-07	1.2664291426918091e-14	2.3715784966656238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.3962670071954	-1.0873951958463977	1.1824283119498256	931989.9523514282	1233.4376713202253	7.223604527915768	52.18046237572519	1521368.48903186	897.6834783910222	-0.1764088231003597	0.031120072867654	805835.6273762047	933.422428809368	876.1108059470844	1.597039	25.366734	0.1290833352232289	0.0856864967876154	0.1636763152	0.0720442321	0.1485554637	0.1283045213	0.0633536367	0.091640798	-0.1144386888	-0.2420653923	-0.2537323673	-0.0363119906	0.0051503771	-0.0285584463	0.1190700039	-0.0143143652	0.1382156043	-0.0781423609	0.133414157	-0.0448133832	0.1440428348	0.015756265	0.1003901676	0.0180915995	-0.0463481635	0.0061634339	0.1382700316	0.0544219176	0.052263007	0.109177981	-0.0875422702	-0.1209131805	-0.0293155907	0.1348943285	0.0302303781	0.0304619163	0.0049137157	-0.0285743616	0.0036265108	-0.0766543307	0.0863597146	-0.1160021807	-0.1768252005	-0.0197401436	0.1237092273	0.1843064796	0.0819067861	0.2032310093	-0.0100493578	-0.1262931387	0.0025629496	0.14798207	0.0285713815	-0.0061505901	-0.0732559262	-0.1253841475	0.0593021148	-0.0566135602	-0.1127196258	-0.1171288955	-0.1156147434	0.082006559	-0.1157585507	-0.0934326206	0.0656840405	0.0398803323	-0.0228368686	-0.0675471151	0.0045770358	-0.2152912335	-0.1027700628	0.0418186378	0.0408765541	0.0556648014	0.0489880031	0.017345145	0.0927539782	-0.1208818285	0.0073367313	0.0372648986	-0.0387165869	0.0488576194	-0.0045921103	-0.1878235286	0.1265912457	-0.0565798833	0.0100274347	-0.0079647131	-0.0342082521	-0.1232682973	0.0036897377	0.0799246852	-0.0301376669	-0.1172407796	-0.0180462931617313	-0.0087047725408525	7.577306498797967e-05	0.0003256686968791	-0.0114370909064263	-0.0829480733444256	0.0068803828715522	0.0001308070484018	0.0670121180105383	0.0080794376360558	0.0044906239602583	6.527731251491494e-05	0.0001959373001117	8.798672881790001e-05	3.83914255750624e-08	7.741664448074676e-09	-0.000478025365677	-0.00027499880101	7.56243405569376e-08	2.2850825023062963e-07	-0.0002629530476745	0.00022403550421	5.019190714662893e-08	6.914430528130788e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
