global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
957.7070592886262	-1.761714597316427	3.1036383223977806	917202.811411268	1033.588963768699	3.976026448336597	15.808786317872135	1068306.1460244528	914.2695381240088	2.1787897242176086	835888.7883414885	4.747124662356243	935.0878901179104	756.3125691364122	1.181705	18.295084	0.1441724699336482	0.0816927271980368	-0.0135603089	0.0646661555	0.0716492314	-0.013267375	0.1466817055	-0.0089082634	-0.0111071587	-0.1218174235	0.0471353805	-0.0099112022	-0.0627942023	0.1625453322	0.1233126467	-0.0305319258	0.0275638048	-0.0591089988	-0.0702884472	-0.0184069585	0.1338747249	0.1079546041	-0.0987272227	0.1069976965	-0.0573186271	0.0651370891	-0.0864565036	-0.1284402895	-0.0467154897	0.0044378459	-0.0254318278	0.0446606612	0.1707326274	0.0170115121	-0.0985407966	-0.0579521661	-0.0388244013	0.0959643794	0.0800066809	0.0107109793	-0.1361002378	0.1591704985	0.0189930505	-0.0169705695	-0.0034341498	-0.1512320958	0.0003657563	0.1096715443	0.0103941484	0.0733454564	-0.1320059594	0.0039194665	-0.1086888971	-0.0322990557	-0.1479104648	-0.0706863183	0.0834743114	0.0198380455	-0.0241941846	-0.0754331683	0.0031770236	-0.1508815319	-0.0466349727	-0.0073949701	-0.0185447271	-0.109041076	0.0433504824	-0.0930797373	0.0682856078	-0.0565838111	0.0079385774	0.0886171218	0.0752122248	0.0526587863	-0.1059930539	0.0526311932	-0.0516656806	0.0511428887	-0.0381862755	-0.0770598559	-0.1199754035	-0.0008761556	-0.1259680412	-0.0843378253	0.115638005	0.015629453	-0.0074631286	0.1034414224	0.0366662233	-0.0446835199	-0.0271865823389418	-0.0158098527740691	0.000739110259272	0.0002499514447377	0.0244169968012499	0.0596187943518485	0.003554400639968	0.0005961897327922	-0.0034386734279507	0.0298966201122255	1.182447494409422e-05	0.0008938078941347	-0.0001410594410039	-0.000628032147041	3.944243777169282e-07	1.9897765896332745e-08	-0.0002719689547869	-0.0001488628445216	2.2160146479062063e-08	7.396711236787889e-08	-0.0004360188728285	-4.906234750000522e-08	2.407113942211269e-15	1.9011245746263565e-07	0.0
956.6647632475314	-1.0422960410948008	1.0863810372818947	915207.4692394552	1026.624604658647	-6.964359110051873	48.502297813762524	1053958.0788905234	910.432403942146	-3.83713418186278	828887.162147875	14.723598729619743	931.2995643385228	747.6756375254755	1.108066	17.155008	0.1196714449128403	0.0873498586610858	-0.0231809929	-0.0862297057	0.0790840909	0.013767565	-0.0483570592	-0.0687077682	0.0740343116	0.0133487169	-0.0189813346	0.139290293	0.0409331431	-0.05722447	-0.0983923212	0.0827163725	0.2134280394	0.0282822401	-0.0178250182	-0.1076236366	0.0516074981	-0.043370654	0.087996476	0.1671270306	0.0682673415	0.00570724	0.1016233688	-0.0600624833	-0.0398013465	0.1946447413	-0.232083202	-0.1738397896	-0.0085030954	-0.1581541383	-0.061635723	0.0318513966	-0.0715554151	0.1126931576	0.0390147591	-0.0115056284	0.0348199805	-0.0526134046	-0.072541656	-0.0750161023	0.1972492054	-0.0350037942	0.1489830224	0.0065335838	0.0374942532	-0.1426372587	-0.0183284251	0.0823367414	0.1173930744	-0.1485834377	-0.2048060248	0.0472656616	0.0554051184	-0.0529146539	0.0146338439	0.0443674853	0.0066420336	-0.2289268501	0.0758712669	-0.0323546229	-0.0367814707	0.0395095217	0.0980096335	-0.1071226554	0.1794690902	-0.0494265831	-0.1353751654	-0.0432957147	-0.0766163219	0.156802754	0.0540704437	0.1466390293	-0.1085525093	0.0791749041	-0.1097110798	0.0365523576	0.1246016864	-0.077328574	0.0936376936	-0.1443704589	-0.0519393766	-0.0858196675	-0.0955266158	0.1013839798	0.0301376669	-0.0540487397	-0.0233411328429582	0.0038454494959835	0.0005448084823926	1.4787481826160514e-05	-0.0598369395753763	-0.0842539363766262	0.0070987257949565	0.0035804593377472	-0.0177576962777976	-0.0143190228498469	0.0003153357770945	0.0002050344153744	8.691533184017333e-05	0.000227974772844	5.1972497053306834e-08	7.554274908887448e-09	-0.000389018769165	-0.000117049814378	1.3700659045947665e-08	1.5133560276265156e-07	-0.000435982736243	3.613658549998788e-08	1.3058528115979346e-15	1.900809463019333e-07	0.0
956.0993575772742	-0.5654056702571779	0.3196835719589686	914125.9815596764	1029.032432122664	2.4078274640169184	5.7976330964741445	1058907.746360285	912.6352682585764	2.2028643164303503	832903.1328694037	4.852611196602155	933.1153855107702	748.9529040129288	1.298116	20.097357	0.1450363421354377	0.0941409081648075	-0.0419330233	0.1725501438	-0.0603949943	-0.0534020293	0.151636075	0.0608351098	-0.1086729321	0.0124603738	0.0024184948	0.0976868384	-0.0317321373	0.0774200785	-0.0417853892	-0.0495560172	-0.0370724776	-0.2255487383	-0.0478527933	0.013341064	0.0797158343	-0.1066172595	0.0119508282	-0.0138068452	0.0195466153	-0.1527031842	0.1074246149	-0.0384458962	-0.2088274481	0.0822724644	-0.0166740967	0.1192520607	-0.0229003035	-0.168085512	0.1371045368	0.1456268924	0.0951798437	0.0358482647	-0.0122150985	-0.009705421	-0.1083804013	-0.0100095149	0.0393869712	0.1541381458	-0.0351902014	-0.0868548465	0.0315386803	0.1241351619	-0.1314622299	-0.1261308053	0.0713494871	0.0368135961	0.1237989311	0.1052008364	-0.1598121966	0.0414158082	-0.1563968939	0.1292087108	0.0967818475	-0.0516343237	-0.0579804258	-0.149606719	0.0008386327	-0.0124614544	-0.0322806789	-0.1855273086	0.0528259694	-0.1495816262	0.1260577418	-0.0591768953	0.0910811541	0.0751757781	0.0624585273	0.0844519647	-0.043076752	0.0057891278	-0.0857893099	-0.0935904124	-0.0250181507	0.0643751644	0.003052642	0.0831567546	-0.1028092723	0.0071452823	0.0478065137	-0.0709633403	-0.135477361	0.0992570537	0.0235265052	-0.063080731	-0.0297756251678151	-0.0064344923248568	0.0008865878541342	4.140269147864233e-05	0.0201009967342713	0.0799379363096476	0.0063900736614452	0.0004040500697111	-0.014553248047008	0.0032044482307896	0.0002117970287177	1.0268488463810606e-05	-0.0007560266121701	-0.0008429419440102	7.105511209718187e-07	5.715762383093988e-07	-0.0001228352016202	0.0002661835675448	7.085369163087711e-08	1.5088486757075188e-08	-0.0004360465300908	-6.379384780001197e-08	4.069655017131093e-15	1.9013657640422697e-07	0.0
958.3269021502288	2.227544572954571	4.961954824499362	918390.4513848542	1022.4563396627252	-6.576092459938764	43.24499204166346	1045416.966516498	912.6251552317402	-0.0101130268361657	832884.6739617579	0.000102273311789	931.9858960961288	750.8061843573529	1.486339	23.011408	0.1142911510353631	0.0752182683755775	0.0024920916	-0.1210925444	-0.0313360561	0.039496311	-0.1487754754	-0.2157643761	-0.1092127171	0.1001260059	-0.0300719018	-0.0367555259	-0.0883329325	-0.1322356754	-0.0229466912	0.2432859796	-0.0567850797	0.0564046703	0.0121903239	-0.0568942721	0.0867194926	0.0294613405	0.0776550919	-0.0868708102	0.1421908669	-0.0056305328	-0.0155569454	-0.0765737922	0.0125235616	0.1307148822	0.0954842842	-0.0352337398	-0.0401335574	-0.0933055555	0.1292418602	-0.0461737934	-0.080152354	0.0949073238	-0.068188567	0.0987686533	0.1109791182	-0.0615031104	-0.2447285814	-0.0419541839	-0.071440532	-0.0805524506	0.0300129835	-0.001755582	-0.0559364136	-0.0983268414	0.1624325213	0.0919251729	0.0202520909	0.0434755021	0.1037878983	-0.1331555346	-0.021788243	0.013408129	-0.0416913187	-0.0479412089	-0.084823648	-0.1266555542	-0.1034298844	-0.0377309205	0.1947024786	0.1122814161	0.0792732407	-0.1060354252	0.0304497042	-0.0055407386	-0.1137476365	0.0093785226	-0.0431908566	0.0978225793	0.0485091094	0.1209574988	0.0072098625	-0.0070511132	0.0295355302	0.0983161671	-0.1326474986	-0.0109442994	-0.0911255458	-0.0028382394	-0.2049343605	0.1029678299	0.0141063195	0.0970621018	0.016850859	-0.0717238087	-0.0298393326412451	-6.370747342999972e-05	0.0008903857724748	4.0586421708341206e-09	-0.0447688967593933	-0.0648698934936646	0.0042081030818793	0.0020042541170532	-0.0332776921132165	-0.0187244440662085	0.001107404792382	0.0003506048055885	-0.0002380207559848	0.0005180058561853	2.683300670422658e-07	5.66538802795757e-08	-0.0001229593668057	-1.241651854999907e-07	1.5416993290247092e-14	1.511900588525868e-08	-0.0003415144314204	9.45320986704e-05	8.936317679030244e-09	1.166321068683991e-07	0.0
960.783346655373	2.4564445051441908	6.034119606853088	923104.6392102984	1032.067819595337	9.6114799326117	92.38054649499745	1065163.9842442728	913.19746806834	0.5723128365997354	833929.6156864268	0.3275419829368354	933.3321833999496	770.8717992633322	1.435544	22.225006	0.0886775962288902	0.0467344626777757	0.0660675646	0.0707951599	-0.011125365	0.0845126977	0.0258783102	0.1055488073	-0.0365017283	0.0110624324	-0.0924872435	-0.2391323619	-0.0834415591	-0.0339172973	0.0057057658	-0.0937174899	-0.0462227374	-0.0454616346	0.0712973502	0.0183227065	-0.0727438295	0.0258366664	-0.1443460916	-0.2043476342	0.0733342024	-0.0910826405	0.0852898966	-0.0419914997	-0.1019397516	0.1122918241	0.0440500302	0.0467089919	-0.0259439786	0.054964162	-0.120701278	0.0245233141	-0.1082799302	-0.0381513769	0.030842407	0.0892881364	0.0066541603	0.0013498203	0.1279686676	0.0554513267	-0.05877411	0.2026530767	0.0047400496	0.0238739764	-0.1616962434	0.0724599488	0.0508278492	0.023460525	0.2274165683	0.0053373529	-0.0459606949	0.0411900045	-0.1448963373	-0.096206758	0.0574092236	0.099029712	0.0431795092	-0.032977204	-0.002567525	-0.0727966182	-0.113910116	0.0109461568	0.0135401874	-0.127411636	0.0759520465	-0.0538669831	0.0287001354	0.002383999	0.0319537843	-0.1085260805	0.076999256	-0.0158834233	-0.0424228349	-0.0928741263	-0.136023721	0.019785805	-0.0234207284	0.1256742222	-0.0450110813	0.1915561489	0.1108701611	0.1687268476	0.0556562401	0.0948006283	0.0101290257	-0.0799246852	-0.0252052420863435	0.0046340905549015	0.0006353042286311	2.1474795271028194e-05	-0.0248793854423041	0.0198895113170892	0.0003955926604326	0.0006189838199867	-0.050833956046091	-0.0175562639328744	0.0025840910872959	0.0003082224032807	0.0003210337207926	0.0005590544767774	3.125419080048525e-07	1.0306264988594107e-07	0.0001554301687798	0.0002783895355855	7.750073352351035e-08	2.4158537366917116e-08	-0.000436025027538	-9.45105961176e-05	8.93225277850411e-09	1.901178246395137e-07	0.0
960.5709178724228	-0.2124287829501554	0.0451259878256842	922696.4882622688	1027.8370896252718	-4.230729970065113	17.899076079607152	1056449.082809349	912.554691276928	-0.6427767914119613	832756.0645715294	0.413162003577856	931.8944286565406	765.2970221577519	1.153525	17.858805	0.1416997663714721	0.0864074460075362	0.074069521	-0.0758224731	-0.0361099101	0.0874581975	-0.1254083628	-0.0070245704	0.0365330045	0.0230265514	0.0477261729	0.2041279341	-0.0644675526	-0.131545398	-0.0572640449	0.0147787992	-0.0371571714	-0.0006545298	-0.1463331391	-0.0838902722	-0.0159810622	0.0313832161	0.0083015866	-0.1195677609	-0.086697233	-0.163862497	-0.013934041	0.1916044777	-0.0122295185	0.1003604759	0.0188359698	-0.0881525794	0.1717404233	-0.0728460724	-0.0654652623	0.0647875277	0.098417053	-0.0300099946	-0.0281573538	0.1008484425	0.0975394968	-0.0781442425	0.0203835115	0.0336399945	0.0333374362	-0.1496815563	-0.0525313351	-0.1326713754	-0.0638701989	0.0543251835	0.1796232821	-0.0960268153	0.0023488676	0.1020344806	-0.0565196232	0.0116861141	0.0064882139	-0.1124103431	-0.0566531525	-0.1487444629	-0.198671688	0.0238109054	0.1600743384	-0.0792287692	0.0140193291	-0.1352352103	-0.0204632989	-0.0467153055	0.0387772285	0.0263226345	-0.0873428454	0.0379357194	-0.049247791	-0.0743335472	-0.0324144126	0.0324572416	-0.0348780872	-0.0940618188	0.0534307417	0.049504357	-0.1453080124	0.1690503927	-0.1329543015	-0.1618667563	0.0117976338	0.0051233587	-0.0787729006	0.0924741833	0.0033794295	-0.0876327994	-0.0111698663266253	0.0140353757597182	0.0001247659137546	0.0001969917727164	0.0494080668957934	0.0742874523380975	0.0055186255748851	0.0024411570743791	-0.0509364635694424	-0.0001025075233513	0.0025945233209611	1.0507792343637532e-08	-0.0002770675624763	-0.0005981012832689	3.577251450479051e-07	7.67664341765584e-08	-0.0003119393887616	-0.0004673695575414	2.1843430331644401e-07	9.730618226096064e-08	-0.0004360428017338	-1.77741957999673e-08	3.1592203633557523e-16	1.90133324943862e-07	0.0
962.6584832350524	2.0875653626295616	4.3579291432506935	926711.3553444116	1026.8834759105337	-0.9536137147381396	0.909379116936674	1054489.6730980997	912.2594756324692	-0.2952156444588354	832217.3508812276	0.0871522767332455	932.1049142128752	771.6504152778957	1.147595	17.766996	0.2076603986783908	0.1307399608656116	0.1263093676	0.0911585916	-0.1063789297	0.17187173	-0.051710023	0.0390000035	-0.0943864698	0.0153938059	0.0087972696	0.0780686964	-0.0509639787	-0.0387264239	-0.1081102537	-0.0470363386	0.3364633012	-0.1257468295	0.1413396508	0.0828118631	-0.0788598757	0.0540798683	0.1208077166	0.1328936229	0.2020125196	0.0021764653	0.040756135	-0.0459636095	0.0160123009	0.0490588905	0.1032215356	0.0122610891	-0.0977046491	-0.0869356577	-0.0666633538	-0.0452439834	-0.0442931379	-0.0742252233	0.0609405703	0.1176424901	0.0056689918	-0.0778593481	0.0131443422	0.1453779556	0.2631434389	0.1518890315	0.1423163823	0.0063708664	0.2401451851	-0.0180193632	0.0507890231	0.1900831671	0.0799787187	0.0887296217	-0.0395795339	-0.1852556697	0.0187164112	-0.0858623738	-0.0706199062	-0.060806483	0.0312386482	-0.0764368336	-0.0428978429	-0.146486965	-0.0089969032	-0.0039424584	-0.0598145123	-0.0083851734	0.1390374345	-0.2590647226	-0.1174567499	-0.2804945123	-0.0751804401	-0.0592165579	0.2247434963	-0.1029776669	-0.0970570874	0.1092279532	0.1311817953	0.0178809287	0.1181450688	0.0992464515	0.0966855923	0.0117105543	0.0251370661	-0.0918757178	-0.1512958523	0.090084361	-0.0033794295	-0.0948006283	0.0003504600712176	0.0115203263978429	1.2282226151784525e-07	0.0001327179203128	-0.0630489923155863	-0.1124570592113797	0.0126465901664717	0.0039751754320108	-0.0926707070397157	-0.0417342434702733	0.0085878599432408	0.001741747078036	0.0004279554017802	0.0007050229642565	4.97057380129022e-07	1.831458259128524e-07	-0.0002370807676759	7.485862108570001e-05	5.6038131508524105e-09	5.6207290401794084e-08	-0.0003769489950981	5.909380663569999e-05	3.4920779826975e-09	1.420905449054674e-07	0.0
962.5163968359416	-0.1420863991107808	0.020188544812268	926437.8141780436	1024.6126124642112	-2.270863446322437	5.156820791843416	1049831.005620736	911.4911230106164	-0.7683526218527277	830816.0673271547	0.5903657515079608	930.648238651702	786.9634401537024	1.198409	18.553692	0.2259881237307257	0.1423357350963484	0.1525216033	-0.0717781269	-0.0512430402	0.1473599344	-0.1872749253	-0.0066335409	-0.0109822573	-0.0086511087	0.1417612573	0.1739949698	-0.0274140733	-0.2241849893	-0.0964585593	-0.0103163111	0.1245637625	0.0132501081	-0.0176053816	0.1936385263	-0.1130705647	0.1743889342	-0.0363942411	-0.0478012955	-0.0601532073	-0.0237671659	-0.2548582348	-0.1542066262	-0.0759052305	0.0096242532	-0.161556342	-0.0103016764	0.0557325965	0.0104834748	0.0021615939	0.1235874094	-0.0716691392	-0.0582297142	-0.0026973255	0.119879877	0.1694431128	-0.1186933493	-0.0119515931	0.0949525999	0.1972153892	0.0865583202	-0.1203856943	-0.0027751936	0.0982413926	0.1873450593	-0.0095733921	-0.1393184573	-0.0547850143	0.1788580249	0.0533687874	-0.0780243108	0.0716436401	0.126070716	0.1296578084	-0.1520843976	-0.0018164367	0.0124614261	0.0888367046	-0.1251330751	0.1247883918	-0.0843892213	-0.0702840701	0.1047297778	0.1650309162	0.1293609683	-0.092060243	-0.0328612991	-0.0388362066	-0.2541249729	-0.0897238331	0.0068071703	-0.1149240196	0.0115538759	0.1352858688	-0.1133671027	-0.0876872225	0.0863442524	0.004737185	0.1550795906	-0.079185581	-0.106641147	0.0182508425	0.0876327994	-0.0101290257	-0.1013839798	0.0003254268556105	-2.503321560709998e-05	1.0590263835253723e-07	6.26661883631554e-10	0.0455808425091959	0.1086298348247822	0.0118004410140594	0.0020776132038481	-0.0417443085977993	0.0509263984419164	0.0017425873003083	0.0025934980582648	-0.0006570826073265	-0.0010850380091067	1.1773074812062312e-06	4.317575528509914e-07	-0.000460882388203	-0.000223801620527	5.0087165350556067e-08	2.1241257575570083e-07	-0.0003576514797635	1.929751533460001e-05	3.723940980891227e-10	1.2791458097702125e-07	0.0
962.59382690297	0.0774300670284446	0.0059954152800294	926586.875591705	1028.2100107019598	3.597398237748621	12.941274080956884	1057215.8261077243	915.1872435465898	3.696120535973364	837567.6907504051	13.661307016444027	935.3611167608072	776.4287892217221	1.294212	20.036909	0.1051845100524676	0.0581380133504806	0.1369291958	-0.0024931203	-0.0232901713	0.1149923302	0.0221178575	-0.0311502232	-0.0300326425	-0.1281907731	0.0157099405	-0.1381038576	-0.1455219529	0.0194484631	0.0542407517	0.0344944549	0.039656352	-0.0488196545	0.0038490072	-0.0861372978	-0.0086195634	0.1342143038	-0.1518408359	0.0237915038	-0.0713500274	0.1042421335	0.0995212472	-0.0790797691	0.1080137816	0.1188128038	-0.1829455311	-0.0309205448	-0.1518465372	0.0466682087	0.0622635083	-0.0580125044	0.1409767756	-0.0454655679	-0.0331032251	0.1258517048	-0.0424616069	0.1033548984	-0.0454146839	-0.0493559222	-0.0323558797	0.0116572008	0.123538216	0.0285766629	-0.0333835981	0.2323740689	-0.0948460476	0.0029103615	-0.0841569213	-0.1362103785	-0.1381421672	0.0440625265	0.0231930289	-0.0675233426	0.0933685932	0.0960447465	0.0617404943	-0.0262023377	0.1044516478	-0.1440930468	0.003429048	0.1433080371	-0.0235594062	0.0419906308	0.0956789183	-0.0455096107	0.1447612909	0.110049333	0.0294348159	0.0036182571	-0.1316842521	0.1550757627	-0.1148970317	-0.0280222119	-0.0290843232	-0.0701523659	-0.184141653	-0.0113599604	0.1212077266	-0.0053647942	-0.0940069844	-0.1339519038	0.0203622143	0.0851211787	-0.016850859	-0.1073422654	-0.0151546935901905	-0.0154801204458009	0.0002296647378125	0.0002396341290165	-0.0015649346032944	-0.0471457771124902	0.0022227242995406	2.449020312588201e-06	-0.0580584891798707	-0.0163141805820714	0.0033707881658491	0.0002661524880644	-0.0003810632290374	0.0002760193782891	7.618669719110129e-08	1.4520918452441e-07	-0.0002904168091331	0.0001704655790699	2.905851364763633e-08	8.434192302705144e-08	-0.0004360551606466	-7.840368088310001e-05	6.147137176018982e-09	1.9014410312653213e-07	0.0
962.8079857991344	0.2141588961643492	0.0458640328063325	926999.217518586	1029.5950364199552	1.3850257179954042	1.9182962395086849	1060065.939020609	913.838411841062	-1.3488317055278003	835100.6429561945	1.8193469698370344	933.9320666494688	774.858111970321	1.212789	18.776325	0.0377764910000676	0.0231420455347008	0.1295545394	-0.094343989	-0.0702698929	0.1143613717	-0.058664898	0.0850922236	0.148741786	-0.0097887613	0.0107525005	0.0706388326	-0.1224732805	-0.0567151444	-0.0821931854	-0.0915108031	0.2716894952	-0.0024850871	-0.0194354572	-0.0464941467	0.0405184234	-0.0687574977	0.0730533956	-0.0088190171	-0.0888474429	-0.0135685428	0.1097356247	-0.0743948473	-0.0884433416	-0.026295345	0.0513075538	0.0657071882	0.0400362577	-0.1311162961	0.085127116	-0.088991956	0.0617657785	-0.0391134615	0.1251688267	0.1302107439	-0.0008834399	-0.0609771252	0.0981851682	-0.044670272	0.197596066	-0.0648406806	0.0851978126	-0.0238738534	-0.0058213386	-0.0727080477	0.006430227	0.0467585828	-0.0939141861	-0.1477618075	-0.1184070771	-0.1537325	-0.1293545812	0.1204035317	0.0398771961	-0.1257931577	0.0223866821	0.0043028407	-0.0286800284	-0.1472534648	-0.0520704955	-0.0460282949	-0.0509721614	0.0236709193	0.1406641876	0.0095293284	-0.093102743	-0.2156000271	-0.078416683	0.1162627502	0.0848089957	0.1792000697	-0.0648876564	0.0794803451	0.0723182115	0.0184191784	-0.1009435699	0.0706191378	0.0047471165	0.036477924	0.0056080006	-0.1047402757	-0.0403761132	0.0825512202	-0.0235265052	-0.1126387502	-0.01787224155224	-0.0027175479620495	0.0003194170181016	7.385066926039399e-06	-0.0222103632510197	-0.0206454286477252	0.0004262337240483	0.0004933002357422	-0.0609706253186885	-0.0029121361388178	0.0037174171517518	8.480536891008646e-06	-0.0002585400190108	0.0001225232100265	1.5011936995222333e-08	6.684294143010485e-08	-0.000182943765747	0.000107473043386	1.1550455054670533e-08	3.3468421425693213e-08	-0.0004360238490298	3.131161680001819e-08	9.804173466311817e-16	1.901167969227618e-07	0.0
962.9722200663692	0.1642342672348604	0.0269728945341715	927315.496619552	1036.231317173351	6.636280753395795	44.040222237891456	1073775.342690818	913.0046976674902	-0.8337141735718205	833577.5779629052	0.6950793232145437	934.1966303453704	791.5577880195949	1.268325	19.636133	0.0382761914784575	0.03348523052632	0.1435258259	0.1682883467	-0.0620227399	0.1357387462	0.1229977649	-0.0131550911	-0.0022995371	0.0418316005	-0.0463729984	0.0228506902	-0.080111559	0.0115465811	0.0327131245	0.0933021622	0.1749223011	-0.1491981296	0.0772266881	-0.1198672597	-0.0747545338	-0.0911181165	-0.0365767736	-0.0024145616	0.0820215982	-0.1031648219	-0.0344020766	0.2123764809	-0.0330134316	-0.0042339216	0.146958822	-0.0567927254	0.0706272809	-0.0178170656	0.0486101025	0.0742893424	0.0104539679	-0.0510817084	-0.1786416967	0.0876751114	-0.0504845821	0.0590124802	-0.0289026906	0.0578856733	0.1508720838	0.0280026505	0.1917843572	-0.0762088562	-0.0520747971	-0.0542170882	0.0964218606	0.0150232746	0.0517045792	0.1052562671	-0.1040713715	0.2484794637	0.0653493183	0.0389044569	-0.2159950739	0.1102403179	-0.1507313425	0.1438480122	-0.0739857789	-0.1501526286	0.0285516677	0.0458131768	-0.0362494965	0.0479754005	0.2409085425	-0.0541671081	0.0903313046	0.0456936798	-0.0026411685	0.0179179541	0.020726568	-0.0875742174	-0.0640755779	-0.1728391506	0.1306682314	0.302931243	-0.0562246378	-0.1312234695	0.17702392	-0.2015323685	-0.0400290858	0.0768236773	0.1832713346	0.0799246852	-0.0301376669	-0.1172407796	-0.0182741466489488	-0.0004019050967087	0.0003339444357472	1.6152770676050849e-07	-0.0179560567613918	0.0042543064896279	1.8099123707690065e-05	0.0003224199744183	-0.0581721321459127	0.0027984931727757	0.0033839969584015	7.831564038072762e-06	-0.0008640424610651	-0.0006055024420543	3.66633207333721e-07	7.465693745234349e-07	-0.0001938114899613	-1.086772421430001e-05	1.1810742959808276e-10	3.7562893641019095e-08	-0.0004360834171481	-5.956811830002416e-08	3.548360717805672e-15	1.901687467115638e-07	0.0
963.7891399305925	0.8169198642232232	0.6673580645624894	928889.5062481512	1029.5629128542814	-6.668404319069623	44.4676161625864	1059999.7915249928	915.1619203775236	2.1572227100334658	837521.340509077	4.653609820684131	934.6169303940142	783.888841645614	1.32256	20.475794	0.0835943010604339	0.0480904472201993	0.1438046904	-0.0647146889	-0.154581505	0.1281272103	-0.0174707784	0.1731278804	0.048601388	0.1521545845	-0.1200299998	-0.1357824162	-0.1640639773	0.0280069812	-0.1471460065	-0.1305512267	-0.0971391886	0.1167934638	0.0862744191	0.0348154648	-0.0071421947	-0.0546764723	0.0269024192	-0.1036029156	0.0469913211	0.0322506712	-0.0821807437	-0.1200096369	0.0678872827	-0.0410091926	0.0451941228	-0.0799707984	-0.010341239	-0.0243893209	0.0540631604	0.0489255389	0.0811358432	0.0079758026	0.1429060379	0.1500700951	-0.077127466	-0.1318237323	0.1411302706	-0.0854249566	-0.1179382606	0.1257364195	-0.0676905744	0.0248789889	-0.0017336543	-0.0219155201	0.1167314973	-0.0123729883	-0.0597987643	0.0744563527	0.0511977913	-0.1715488098	0.0648061688	0.0743371874	-0.0382029809	0.0254116007	0.0761131147	0.151288724	-0.0659177712	-0.140313477	-0.0997387989	0.0166143588	-0.0244563032	-0.104538699	-0.0719823182	0.0455966921	0.0571935494	-0.157630347	0.0559954864	-0.0754531777	-0.1243851039	-0.0091159093	0.0455363006	-0.2021222561	-0.0378809206	0.1752286814	0.0207218881	0.0186925188	0.1220714142	0.1700016012	-0.0542767337	0.1710619911	0.0647302503	0.0772433738	-0.0366662233	-0.1211199807	-0.0123015899627745	0.0059725566861742	0.0001513291156122	3.5671433369565315e-05	-0.0042946641668351	0.0136613925945566	0.0001866336476226	1.8444140305897426e-05	-0.0849306678528307	-0.0267585357069179	0.0072132183419278	0.0007160192331784	-0.0002880682934257	0.0005759741676394	3.317462417878997e-07	8.298334167719522e-08	-0.0002509211937264	-5.710970376510003e-05	3.26151826413748e-09	6.296144546108158e-08	-0.0005470358671993	-0.0001109524500511	1.2310446172364024e-08	2.992482400024902e-07	0.0
